,nature,type,id,description,cwe_counts
389,MemberOf,category,882,CERT C++ Secure Coding Section 14 - Concurrency (CON),10
390,MemberOf,category,883,CERT C++ Secure Coding Section 49 - Miscellaneous (MSC),683
391,MemberOf,category,901,SFP Primary Cluster: Privilege,15
392,MemberOf,category,905,SFP Primary Cluster: Predictability,1
393,MemberOf,category,929,OWASP Top Ten 2013 Category A1 - Injection,132
394,MemberOf,category,930,OWASP Top Ten 2013 Category A2 - Broken Authentication and Session Management,9
395,MemberOf,category,931,OWASP Top Ten 2013 Category A3 - Cross-Site Scripting (XSS),130
396,MemberOf,category,932,OWASP Top Ten 2013 Category A4 - Insecure Direct Object References,238
397,MemberOf,category,933,OWASP Top Ten 2013 Category A5 - Security Misconfiguration,89
398,MemberOf,category,934,OWASP Top Ten 2013 Category A6 - Sensitive Data Exposure,200
399,MemberOf,category,935,OWASP Top Ten 2013 Category A7 - Missing Function Level Access Control,9
400,MemberOf,category,936,OWASP Top Ten 2013 Category A8 - Cross-Site Request Forgery (CSRF),27
401,MemberOf,category,938,OWASP Top Ten 2013 Category A10 - Unvalidated Redirects and Forwards,33
402,MemberOf,category,944,SFP Secondary Cluster: Access Management,17
403,MemberOf,category,945,SFP Secondary Cluster: Insecure Resource Access,9
404,MemberOf,category,946,SFP Secondary Cluster: Insecure Resource Permissions,13
405,MemberOf,category,947,SFP Secondary Cluster: Authentication Bypass,2
406,MemberOf,category,949,SFP Secondary Cluster: Faulty Endpoint Authentication,77
407,MemberOf,category,952,SFP Secondary Cluster: Missing Authentication,2
408,MemberOf,category,953,SFP Secondary Cluster: Missing Endpoint Authentication,2
409,MemberOf,category,955,SFP Secondary Cluster: Unrestricted Authentication,1
410,MemberOf,category,956,SFP Secondary Cluster: Channel Attack,11
411,MemberOf,category,958,SFP Secondary Cluster: Broken Cryptography,39
412,MemberOf,category,962,SFP Secondary Cluster: Unchecked Status Condition,100
413,MemberOf,category,963,SFP Secondary Cluster: Exposed Data,692
414,MemberOf,category,964,SFP Secondary Cluster: Exposure Temporary File,53
415,MemberOf,category,966,SFP Secondary Cluster: Other Exposures,12
416,MemberOf,category,967,SFP Secondary Cluster: State Disclosure,29
417,MemberOf,category,968,SFP Secondary Cluster: Covert Channel,2
418,MemberOf,category,969,SFP Secondary Cluster: Faulty Memory Release,14
419,MemberOf,category,970,SFP Secondary Cluster: Faulty Buffer Access,603
420,MemberOf,category,971,SFP Secondary Cluster: Faulty Pointer Use,364
421,MemberOf,category,974,SFP Secondary Cluster: Incorrect Buffer Length Computation,60
422,MemberOf,category,975,SFP Secondary Cluster: Architecture,201
423,MemberOf,category,977,SFP Secondary Cluster: Design,154
424,MemberOf,category,980,SFP Secondary Cluster: Link in Resource Name Resolution,1
425,MemberOf,category,981,SFP Secondary Cluster: Path Traversal,374
426,MemberOf,category,982,SFP Secondary Cluster: Failure to Release Resource,2
427,MemberOf,category,983,SFP Secondary Cluster: Faulty Resource Use,87
428,MemberOf,category,985,SFP Secondary Cluster: Unrestricted Consumption,347
429,MemberOf,category,986,SFP Secondary Cluster: Missing Lock,14
430,MemberOf,category,988,SFP Secondary Cluster: Race Condition Window,22
431,MemberOf,category,990,SFP Secondary Cluster: Tainted Input to Command,470
432,MemberOf,category,991,SFP Secondary Cluster: Tainted Input to Environment,108
433,MemberOf,category,992,SFP Secondary Cluster: Faulty Input Transformation,25
434,MemberOf,category,993,SFP Secondary Cluster: Incorrect Input Handling,13
435,MemberOf,category,994,SFP Secondary Cluster: Tainted Input to Variable,769
436,MemberOf,category,998,SFP Secondary Cluster: Glitch in Computation,543
437,MemberOf,view,1000,Research Concepts,133
438,MemberOf,view,1003,Weaknesses for Simplified Mapping of Published Vulnerabilities,1527
439,MemberOf,view,1200,Weaknesses in the 2019 CWE Top 25 Most Dangerous Software Errors,3003
440,MemberOf,view,1337,Weaknesses in the 2021 CWE Top 25 Most Dangerous Software Weaknesses,2747
441,MemberOf,view,1340,CISQ Data Protection Measures,1033
442,MemberOf,view,1350,Weaknesses in the 2020 CWE Top 25 Most Dangerous Software Weaknesses,2994
443,MemberOf,view,1387,Weaknesses in the 2022 CWE Top 25 Most Dangerous Software Weaknesses,2977
444,MemberOf,view,1425,Weaknesses in the 2023 CWE Top 25 Most Dangerous Software Weaknesses,2733
445,MemberOf,view,1430,Weaknesses in the 2024 CWE Top 25 Most Dangerous Software Weaknesses,3089
446,MemberOf,view,635,Weaknesses Originally Used by NVD from 2008 to 2016,1216
447,MemberOf,view,884,CWE Cross-section,3242
448,ParentOf,base,1021,Improper Restriction of Rendered UI Layers or Frames,1
449,ParentOf,base,1024,Comparison of Incompatible Types,66
450,ParentOf,base,1025,Comparison Using Wrong Factors,66
451,ParentOf,base,1058,Invokable Control Element in Multi-Thread Context with non-Final Static Storable or Member Element,21
452,ParentOf,base,112,Missing XML Validation,557
453,ParentOf,base,117,Improper Output Neutralization for Logs,572
454,ParentOf,base,1173,Improper Use of Validation Framework,553
455,ParentOf,base,1188,Initialization of a Resource with an Insecure Default,23
456,ParentOf,base,1189,Improper Isolation of Shared Resources on System-on-a-Chip (SoC),14
457,ParentOf,base,1190,DMA Device Enabled Too Early in Boot Phase,2
458,ParentOf,base,1191,On-Chip Debug and Test Interface With Improper Access Control,17
459,ParentOf,base,1193,Power-On of Untrusted Execution Core Before Enabling Fabric Access Control,2
460,ParentOf,base,120,Buffer Copy without Checking Size of Input ('Classic Buffer Overflow'),701
461,ParentOf,base,1220,Insufficient Granularity of Access Control,17
462,ParentOf,base,1223,Race Condition for Write-Once Attributes,10
463,ParentOf,base,1224,Improper Restriction of Write-Once Bit Fields,17
464,ParentOf,base,123,Write-what-where Condition,321
465,ParentOf,base,1230,Exposure of Sensitive Information Through Metadata,9
466,ParentOf,base,1231,Improper Prevention of Lock Bit Modification,17
467,ParentOf,base,1232,Improper Lock Behavior After Power State Transition,7
468,ParentOf,base,1233,Security-Sensitive Hardware Controls with Missing Lock Bit Protection,24
469,ParentOf,base,1234,Hardware Internal or Debug Modes Allow Override of Locks,7
470,ParentOf,base,1235,Incorrect Use of Autoboxing and Unboxing for Performance Critical Operations,250
471,ParentOf,base,1236,Improper Neutralization of Formula Elements in a CSV File,60
472,ParentOf,base,124,Buffer Underwrite ('Buffer Underflow'),247
473,ParentOf,base,1240,Use of a Cryptographic Primitive with a Risky Implementation,27
474,ParentOf,base,1242,Inclusion of Undocumented Features or Chicken Bits,17
475,ParentOf,base,1244,Internal Asset Exposed to Unsafe Debug Access Level or State,3
476,ParentOf,base,1246,Improper Write Handling in Limited-write Non-Volatile Memories,250
477,ParentOf,base,1248,Semiconductor Defects in Hardware Logic with Security-Sensitive Implications,43
478,ParentOf,base,125,Out-of-bounds Read,148
479,ParentOf,base,1252,CPU Hardware Not Configured to Support Exclusivity of Write and Execute Operations,17
480,ParentOf,base,1253,Incorrect Selection of Fuse Values,43
481,ParentOf,base,1254,Incorrect Comparison Logic Granularity,79
482,ParentOf,base,1256,Improper Restriction of Software Interfaces to Hardware Features,9
483,ParentOf,base,1257,Improper Access Control Applied to Mirrored or Aliased Memory Regions,17
484,ParentOf,base,1258,Exposure of Sensitive System Information Due to Uncleared Debug Information,125
485,ParentOf,base,1259,Improper Restriction of Security Token Assignment,17
486,ParentOf,base,1260,Improper Handling of Overlap Between Protected Memory Ranges,17
487,ParentOf,base,1262,Improper Access Control for Register Interface,17
488,ParentOf,base,1267,Policy Uses Obsolete Encoding,17
489,ParentOf,base,1268,Policy Privileges are not Assigned Consistently Between Control and Data Agents,17
490,ParentOf,base,1269,Product Released in Non-Release Configuration,43
491,ParentOf,base,1270,Generation of Incorrect Security Tokens,17
492,ParentOf,base,1273,Device Unlock Credential Sharing,125
493,ParentOf,base,1274,Improper Access Control for Volatile Memory Containing Boot Code,17
494,ParentOf,base,1276,Hardware Child Block Incorrectly Connected to Parent System,17
495,ParentOf,base,1278,Missing Protection Against Hardware Reverse Engineering Using Integrated Circuit (IC) Imaging Techniques,43
496,ParentOf,base,1279,Cryptographic Operations are run Before Supporting Units are Ready,23
497,ParentOf,base,128,Wrap-around Error,7
498,ParentOf,base,1280,Access Control Check Implemented After Asset is Accessed,19
499,ParentOf,base,1282,Assumed-Immutable Data is Stored in Writable Memory,14
500,ParentOf,base,1283,Mutable Attestation or Measurement Reporting Data,17
501,ParentOf,base,1284,Improper Validation of Specified Quantity in Input,1106
502,ParentOf,base,1285,"Improper Validation of Specified Index, Position, or Offset in Input",553
503,ParentOf,base,1286,Improper Validation of Syntactic Correctness of Input,553
504,ParentOf,base,1287,Improper Validation of Specified Type of Input,553
505,ParentOf,base,1288,Improper Validation of Consistency within Input,553
506,ParentOf,base,1289,Improper Validation of Unsafe Equivalence in Input,553
507,ParentOf,base,1290,Incorrect Decoding of Security Identifiers,17
508,ParentOf,base,1291,Public Key Re-Use for Signing both Debug and Production Code,43
509,ParentOf,base,1292,Incorrect Conversion of Security Identifiers,17
510,ParentOf,base,1293,Missing Source Correlation of Multiple Independent Data,69
511,ParentOf,base,1295,Debug Messages Revealing Unnecessary Information,125
512,ParentOf,base,1296,Incorrect Chaining or Granularity of Debug Components,17
513,ParentOf,base,1297,Unprotected Confidential Information on Device is Accessible by OSAT Vendors,9
514,ParentOf,base,1298,Hardware Logic Contains Race Conditions,10
515,ParentOf,base,130,Improper Handling of Length Parameter Inconsistency,74
516,ParentOf,base,1300,Improper Protection of Physical Side Channels,30
517,ParentOf,base,1303,Non-Transparent Sharing of Microarchitectural Resources,15
518,ParentOf,base,1304,Improperly Preserved Integrity of Hardware Configuration State During a Power Save/Restore Operation,17
519,ParentOf,base,131,Incorrect Calculation of Buffer Size,28
520,ParentOf,base,1311,Improper Translation of Security Attributes by Fabric Bridge,17
521,ParentOf,base,1312,Missing Protection for Mirrored Regions in On-Chip Fabric Firewall,17
522,ParentOf,base,1313,Hardware Allows Activation of Test or Debug Logic at Runtime,17
523,ParentOf,base,1314,Missing Write Protection for Parametric Data Values,4
524,ParentOf,base,1315,Improper Setting of Bus Controlling Capability in Fabric End-point,17
525,ParentOf,base,1316,Fabric-Address Map Allows Programming of Unwarranted Overlaps of Protected and Unprotected Ranges,17
526,ParentOf,base,1317,Improper Access Control in Fabric Bridge,17
527,ParentOf,base,1318,Missing Support for Security Features in On-chip Fabrics or Buses,43
528,ParentOf,base,1319,Improper Protection against Electromagnetic Fault Injection (EM-FI),43
529,ParentOf,base,1320,Improper Protection for Outbound Error Messages and Alert Signals,17
530,ParentOf,base,1323,Improper Management of Sensitive Trace Data,17
531,ParentOf,base,1325,Improperly Controlled Sequential Memory Allocation,74
532,ParentOf,base,1326,Missing Immutable Root of Trust in Hardware,43
533,ParentOf,base,1327,Binding to an Unrestricted IP Address,14
534,ParentOf,base,1328,Security Version Number Mutable to Older Versions,9
535,ParentOf,base,1331,Improper Isolation of Shared Resources in Network On Chip (NoC),14
536,ParentOf,base,1334,Unauthorized Error Injection Can Degrade Hardware Redundancy,17
537,ParentOf,base,1335,Incorrect Bitwise Shift of Integer,7
538,ParentOf,base,1336,Improper Neutralization of Special Elements Used in a Template Engine,97
539,ParentOf,base,1338,Improper Protections Against Hardware Overheating,43
540,ParentOf,base,1339,Insufficient Precision or Accuracy of a Real Number,7
541,ParentOf,base,134,Use of Externally-Controlled Format String,581
542,ParentOf,base,135,Incorrect Calculation of Multi-Byte String Length,7
543,ParentOf,base,1389,Incorrect Parsing of Numbers with Different Radices,18
544,ParentOf,base,1420,Exposure of Sensitive Information during Transient Execution,35
545,ParentOf,base,1427,Improper Neutralization of Input Used for LLM Prompting,64
546,ParentOf,base,15,External Control of System or Configuration Setting,554
547,ParentOf,base,170,Improper Null Termination,553
548,ParentOf,base,179,Incorrect Behavior Order: Early Validation,555
549,ParentOf,base,182,Collapse of Data into Unsafe Value,43
550,ParentOf,base,183,Permissive List of Allowed Inputs,66
551,ParentOf,base,184,Incomplete List of Disallowed Inputs,43
552,ParentOf,base,186,Overly Restrictive Regular Expression,2
553,ParentOf,base,190,Integer Overflow or Wraparound,567
554,ParentOf,base,191,Integer Underflow (Wrap or Wraparound),14
555,ParentOf,base,193,Off-by-one Error,14
556,ParentOf,base,197,Numeric Truncation Error,99
557,ParentOf,base,201,Insertion of Sensitive Information Into Sent Data,125
558,ParentOf,base,203,Observable Discrepancy,250
559,ParentOf,base,204,Observable Response Discrepancy,15
560,ParentOf,base,205,Observable Behavioral Discrepancy,15
561,ParentOf,base,208,Observable Timing Discrepancy,15
562,ParentOf,base,209,Generation of Error Message Containing Sensitive Information,262
563,ParentOf,base,210,Self-generated Error Message Containing Sensitive Information,81
564,ParentOf,base,211,Externally-Generated Error Message Containing Sensitive Information,81
565,ParentOf,base,212,Improper Removal of Sensitive Information Before Storage or Transfer,70
566,ParentOf,base,213,Exposure of Sensitive Information Due to Incompatible Policies,125
567,ParentOf,base,214,Invocation of Process Using Visible Sensitive Information,78
568,ParentOf,base,215,Insertion of Sensitive Information Into Debugging Code,125
569,ParentOf,base,22,Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),14
570,ParentOf,base,226,Sensitive Information in Resource Not Removed Before Reuse,2
571,ParentOf,base,23,Relative Path Traversal,579
572,ParentOf,base,248,Uncaught Exception,12
573,ParentOf,base,250,Execution with Unnecessary Privileges,7
574,ParentOf,base,252,Unchecked Return Value,116
575,ParentOf,base,253,Incorrect Check of Function Return Value,58
576,ParentOf,base,256,Plaintext Storage of a Password,2
577,ParentOf,base,257,Storing Passwords in a Recoverable Format,2
578,ParentOf,base,260,Password in Configuration File,2
579,ParentOf,base,261,Weak Encoding for Password,2
580,ParentOf,base,266,Incorrect Privilege Assignment,7
581,ParentOf,base,267,Privilege Defined With Unsafe Actions,7
582,ParentOf,base,268,Privilege Chaining,7
583,ParentOf,base,270,Privilege Context Switching Error,7
584,ParentOf,base,273,Improper Check for Dropped Privileges,116
585,ParentOf,base,274,Improper Handling of Insufficient Privileges,19
586,ParentOf,base,280,Improper Handling of Insufficient Permissions or Privileges,12
587,ParentOf,base,288,Authentication Bypass Using an Alternate Path or Channel,19
588,ParentOf,base,290,Authentication Bypass by Spoofing,2
589,ParentOf,base,294,Authentication Bypass by Capture-replay,2
590,ParentOf,base,295,Improper Certificate Validation,4
591,ParentOf,base,296,Improper Following of a Certificate's Chain of Trust,7
592,ParentOf,base,299,Improper Check for Certificate Revocation,7
593,ParentOf,base,306,Missing Authentication for Critical Function,4
594,ParentOf,base,307,Improper Restriction of Excessive Authentication Attempts,2
595,ParentOf,base,312,Cleartext Storage of Sensitive Information,64
596,ParentOf,base,319,Cleartext Transmission of Sensitive Information,8
597,ParentOf,base,322,Key Exchange without Entity Authentication,2
598,ParentOf,base,328,Use of Weak Hash,27
599,ParentOf,base,347,Improper Verification of Cryptographic Signature,138
600,ParentOf,base,348,Use of Less Trusted Source,69
601,ParentOf,base,349,Acceptance of Extraneous Untrusted Data With Trusted Data,69
602,ParentOf,base,351,Insufficient Type Distinction,69
603,ParentOf,base,353,Missing Support for Integrity Check,69
604,ParentOf,base,354,Improper Validation of Integrity Check Value,196
605,ParentOf,base,357,Insufficient UI Warning of Dangerous Operations,43
606,ParentOf,base,358,Improperly Implemented Security Check for Standard,43
607,ParentOf,base,359,Exposure of Private Personal Information to an Unauthorized Actor,125
608,ParentOf,base,36,Absolute Path Traversal,579
609,ParentOf,base,360,Trust of System Event Data,69
610,ParentOf,base,363,Race Condition Enabling Link Following,12
611,ParentOf,base,364,Signal Handler Race Condition,10
612,ParentOf,base,366,Race Condition within a Thread,24
613,ParentOf,base,367,Time-of-check Time-of-use (TOCTOU) Race Condition,20
614,ParentOf,base,368,Context Switching Race Condition,10
615,ParentOf,base,369,Divide By Zero,28
616,ParentOf,base,374,Passing Mutable Objects to an Untrusted Method,14
617,ParentOf,base,375,Returning a Mutable Object to an Untrusted Caller,14
618,ParentOf,base,378,Creation of Temporary File With Insecure Permissions,53
619,ParentOf,base,379,Creation of Temporary File in Directory with Insecure Permissions,53
620,ParentOf,base,390,Detection of Error Condition Without Action,12
621,ParentOf,base,391,Unchecked Error Condition,58
622,ParentOf,base,392,Missing Report of Error Condition,12
623,ParentOf,base,394,Unexpected Status Code or Return Value,58
624,ParentOf,base,395,Use of NullPointerException Catch to Detect NULL Pointer Dereference,12
625,ParentOf,base,396,Declaration of Catch for Generic Exception,12
626,ParentOf,base,408,Incorrect Behavior Order: Early Amplification,2
627,ParentOf,base,412,Unrestricted Externally Accessible Lock,7
628,ParentOf,base,413,Improper Resource Locking,7
629,ParentOf,base,414,Missing Lock Check,7
630,ParentOf,base,421,Race Condition During Access to Alternate Channel,10
631,ParentOf,base,425,Direct Request ('Forced Browsing'),8
632,ParentOf,base,426,Untrusted Search Path,14
633,ParentOf,base,427,Uncontrolled Search Path Element,28
634,ParentOf,base,428,Unquoted Search Path or Element,28
635,ParentOf,base,434,Unrestricted Upload of File with Dangerous Type,70
636,ParentOf,base,455,Non-exit on Failed Initialization,23
637,ParentOf,base,460,Improper Cleanup on Thrown Exception,14
638,ParentOf,base,466,Return of Pointer Value Outside of Expected Range,590
639,ParentOf,base,468,Incorrect Pointer Scaling,7
640,ParentOf,base,469,Use of Pointer Subtraction to Determine Size,7
641,ParentOf,base,470,Use of Externally-Controlled Input to Select Classes or Code ('Unsafe Reflection'),558
642,ParentOf,base,472,External Control of Assumed-Immutable Web Parameter,3
643,ParentOf,base,476,NULL Pointer Dereference,116
644,ParentOf,base,480,Use of Incorrect Operator,65
645,ParentOf,base,483,Incorrect Block Delimitation,65
646,ParentOf,base,484,Omitted Break Statement in Switch,65
647,ParentOf,base,488,Exposure of Data Element to Wrong Session,14
648,ParentOf,base,494,Download of Code Without Integrity Check,139
649,ParentOf,base,497,Exposure of Sensitive System Information to an Unauthorized Control Sphere,125
650,ParentOf,base,502,Deserialization of Untrusted Data,4
651,ParentOf,base,521,Weak Password Requirements,2
652,ParentOf,base,523,Unprotected Transport of Credentials,2
653,ParentOf,base,524,Use of Cache Containing Sensitive Information,14
654,ParentOf,base,532,Insertion of Sensitive Information into Log File,125
655,ParentOf,base,538,Insertion of Sensitive Information into Externally-Accessible File or Directory,125
656,ParentOf,base,544,Missing Standardized Error Handling Mechanism,12
657,ParentOf,base,549,Missing Password Field Masking,2
658,ParentOf,base,551,Incorrect Behavior Order: Authorization Before Parsing and Canonicalization,5
659,ParentOf,base,552,Files or Directories Accessible to External Parties,37
660,ParentOf,base,565,Reliance on Cookies without Validation and Integrity Checking,35
661,ParentOf,base,567,Unsynchronized Access to Shared Data in a Multithreaded Context,14
662,ParentOf,base,601,URL Redirection to Untrusted Site ('Open Redirect'),2
663,ParentOf,base,606,Unchecked Input for Loop Condition,52
664,ParentOf,base,609,Double-Checked Locking,7
665,ParentOf,base,611,Improper Restriction of XML External Entity Reference,2
666,ParentOf,base,617,Reachable Assertion,130
667,ParentOf,base,624,Executable Regular Expression Error,192
668,ParentOf,base,625,Permissive Regular Expression,2
669,ParentOf,base,639,Authorization Bypass Through User-Controlled Key,23
670,ParentOf,base,640,Weak Password Recovery Mechanism for Forgotten Password,2
671,ParentOf,base,641,Improper Restriction of Names for Files and Other Resources,45
672,ParentOf,base,645,Overly Restrictive Account Lockout Mechanism,2
673,ParentOf,base,648,Incorrect Use of Privileged APIs,7
674,ParentOf,base,649,Reliance on Obfuscation or Encryption of Security-Relevant Inputs without Integrity Checking,69
675,ParentOf,base,654,Reliance on a Single Factor in a Security Decision,43
676,ParentOf,base,663,Use of a Non-reentrant Function in a Concurrent Context,7
677,ParentOf,base,681,Incorrect Conversion between Numeric Types,36
678,ParentOf,base,694,Use of Multiple Resources with Duplicate Identifier,45
679,ParentOf,base,698,Execution After Redirect (EAR),65
680,ParentOf,base,73,External Control of File Name or Path,554
681,ParentOf,base,749,Exposed Dangerous Method or Function,17
682,ParentOf,base,756,Missing Custom Error Page,12
683,ParentOf,base,757,Selection of Less-Secure Algorithm During Negotiation ('Algorithm Downgrade'),43
684,ParentOf,base,76,Improper Neutralization of Equivalent Special Elements,28
685,ParentOf,base,764,Multiple Locks of a Critical Resource,21
686,ParentOf,base,765,Multiple Unlocks of a Critical Resource,7
687,ParentOf,base,767,Access to Critical Private Variable via Public Method,14
688,ParentOf,base,770,Allocation of Resources Without Limits or Throttling,523
689,ParentOf,base,771,Missing Reference to Active Allocated Resource,250
690,ParentOf,base,776,Improper Restriction of Recursive Entity References in DTDs ('XML Entity Expansion'),46
691,ParentOf,base,778,Insufficient Logging,43
692,ParentOf,base,779,Logging of Excessive Data,250
693,ParentOf,base,78,Improper Neutralization of Special Elements used in an OS Command ('OS Command Injection'),222
694,ParentOf,base,783,Operator Precedence Logic Error,65
695,ParentOf,base,786,Access of Memory Location Before Start of Buffer,111
696,ParentOf,base,787,Out-of-bounds Write,148
697,ParentOf,base,788,Access of Memory Location After End of Buffer,111
698,ParentOf,base,79,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),60
699,ParentOf,base,798,Use of Hard-coded Credentials,2
700,ParentOf,base,804,Guessable CAPTCHA,3
701,ParentOf,base,805,Buffer Access with Incorrect Length Value,111
702,ParentOf,base,807,Reliance on Untrusted Inputs in a Security Decision,43
703,ParentOf,base,820,Missing Synchronization,21
704,ParentOf,base,821,Incorrect Synchronization,21
705,ParentOf,base,822,Untrusted Pointer Dereference,111
706,ParentOf,base,823,Use of Out-of-range Pointer Offset,111
707,ParentOf,base,824,Access of Uninitialized Pointer,148
708,ParentOf,base,825,Expired Pointer Dereference,111
709,ParentOf,base,829,Inclusion of Functionality from Untrusted Control Sphere,70
710,ParentOf,base,832,Unlock of a Resource that is not Locked,7
711,ParentOf,base,833,Deadlock,14
712,ParentOf,base,838,Inappropriate Encoding for Output Context,38
713,ParentOf,base,843,Access of Resource Using Incompatible Type ('Type Confusion'),36
714,ParentOf,base,88,Improper Neutralization of Argument Delimiters in a Command ('Argument Injection'),222
715,ParentOf,base,89,Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),30
716,ParentOf,base,908,Use of Uninitialized Resource,46
717,ParentOf,base,91,XML Injection (aka Blind XPath Injection),60
718,ParentOf,base,914,Improper Control of Dynamically-Identified Variables,47
719,ParentOf,base,915,Improperly Controlled Modification of Dynamically-Determined Object Attributes,2
720,ParentOf,base,916,Use of Password Hash With Insufficient Computational Effort,39
721,ParentOf,base,917,Improper Neutralization of Special Elements used in an Expression Language Statement ('Expression Language Injection'),222
722,ParentOf,base,918,Server-Side Request Forgery (SSRF),1
723,ParentOf,base,920,Improper Restriction of Power Consumption,500
724,ParentOf,base,921,Storage of Sensitive Data in a Mechanism without Access Control,56
725,ParentOf,base,924,Improper Enforcement of Message Integrity During Transmission in a Communication Channel,138
726,ParentOf,base,93,Improper Neutralization of CRLF Sequences ('CRLF Injection'),30
727,ParentOf,base,939,Improper Authorization in Handler for Custom URL Scheme,4
728,ParentOf,base,94,Improper Control of Generation of Code ('Code Injection'),62
729,ParentOf,base,940,Improper Verification of Source of a Communication Channel,8
730,ParentOf,base,96,Improper Neutralization of Directives in Statically Saved Code ('Static Code Injection'),97
731,ParentOf,chain,680,Integer Overflow to Buffer Overflow,228
732,ParentOf,chain,690,Unchecked Return Value to NULL Pointer Dereference,6
733,ParentOf,class,1023,Incomplete Comparison with Missing Factors,66
734,ParentOf,class,1039,Automated Recognition Mechanism with Inadequate Detection or Handling of Adversarial Input Perturbations,109
735,ParentOf,class,114,Process Control,599
736,ParentOf,class,119,Improper Restriction of Operations within the Bounds of a Memory Buffer,553
737,ParentOf,class,1263,Improper Physical Access Control,17
738,ParentOf,class,1294,Insecure Security Identifier Mechanism,17
739,ParentOf,class,1390,Weak Authentication,2
740,ParentOf,class,1419,Incorrect Initialization of Resource,23
741,ParentOf,class,185,Incorrect Regular Expression,66
742,ParentOf,class,200,Exposure of Sensitive Information to an Unauthorized Actor,14
743,ParentOf,class,269,Improper Privilege Management,17
744,ParentOf,class,271,Privilege Dropping / Lowering Errors,7
745,ParentOf,class,282,Improper Ownership Management,17
746,ParentOf,class,285,Improper Authorization,34
747,ParentOf,class,286,Incorrect User Management,17
748,ParentOf,class,287,Improper Authentication,34
749,ParentOf,class,311,Missing Encryption of Sensitive Data,43
750,ParentOf,class,326,Inadequate Encryption Strength,43
751,ParentOf,class,327,Use of a Broken or Risky Cryptographic Algorithm,43
752,ParentOf,class,330,Use of Insufficiently Random Values,43
753,ParentOf,class,345,Insufficient Verification of Data Authenticity,43
754,ParentOf,class,346,Origin Validation Error,155
755,ParentOf,class,377,Insecure Temporary File,14
756,ParentOf,class,402,Transmission of Private Resources into a New Sphere ('Resource Leak'),14
757,ParentOf,class,405,Asymmetric Resource Consumption (Amplification),250
758,ParentOf,class,424,Improper Protection of Alternate Path,43
759,ParentOf,class,441,Unintended Proxy or Intermediary ('Confused Deputy'),1
760,ParentOf,class,522,Insufficiently Protected Credentials,16
761,ParentOf,class,602,Client-Side Enforcement of Server-Side Security,43
762,ParentOf,class,636,Not Failing Securely ('Failing Open'),12
763,ParentOf,class,638,Not Using Complete Mediation,4
764,ParentOf,class,642,External Control of Critical State Data,14
765,ParentOf,class,653,Improper Isolation or Compartmentalization,43
766,ParentOf,class,655,Insufficient Psychological Acceptability,43
767,ParentOf,class,656,Reliance on Security Through Obscurity,43
768,ParentOf,class,667,Improper Locking,28
769,ParentOf,class,732,Incorrect Permission Assignment for Critical Resource,23
770,ParentOf,class,75,Failure to Sanitize Special Elements into a Different Plane (Special Element Injection),30
771,ParentOf,class,77,Improper Neutralization of Special Elements used in a Command ('Command Injection'),60
772,ParentOf,class,862,Missing Authorization,26
773,ParentOf,class,863,Incorrect Authorization,26
774,ParentOf,class,909,Missing Initialization of Resource,46
775,ParentOf,class,923,Improper Restriction of Communication Channel to Intended Endpoints,17
776,ParentOf,class,943,Improper Neutralization of Special Elements in Data Query Logic,30
777,ParentOf,class,99,Improper Control of Resource Identifiers ('Resource Injection'),30
778,ParentOf,composite,352,Cross-Site Request Forgery (CSRF),138
779,ParentOf,composite,384,Session Fixation,2
780,ParentOf,composite,689,Permission Race Condition During Resource Copy,10
781,ParentOf,variant,102,Struts: Duplicate Validation Forms,553
782,ParentOf,variant,103,Struts: Incomplete validate() Method Definition,553
783,ParentOf,variant,104,Struts: Form Bean Does Not Extend Validation Class,553
784,ParentOf,variant,105,Struts: Form Field Without Validator,553
785,ParentOf,variant,106,Struts: Plug-in Framework not in Use,553
786,ParentOf,variant,107,Struts: Unused Validation Form,553
787,ParentOf,variant,1077,Floating Point Comparison with Incorrect Operator,66
788,ParentOf,variant,108,Struts: Unvalidated Action Form,553
789,ParentOf,variant,109,Struts: Validator Turned Off,553
790,ParentOf,variant,1096,Singleton Class Instance Creation without Proper Locking or Synchronization,14
791,ParentOf,variant,11,ASP.NET Misconfiguration: Creating Debug Binary,8
792,ParentOf,variant,110,Struts: Validator Without Form Field,553
793,ParentOf,variant,111,Direct Use of Unsafe JNI,553
794,ParentOf,variant,113,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Request/Response Splitting'),554
795,ParentOf,variant,121,Stack-based Buffer Overflow,247
796,ParentOf,variant,122,Heap-based Buffer Overflow,247
797,ParentOf,variant,126,Buffer Over-read,365
798,ParentOf,variant,127,Buffer Under-read,365
799,ParentOf,variant,129,Improper Validation of Array Index,553
800,ParentOf,variant,1321,Improperly Controlled Modification of Object Prototype Attributes ('Prototype Pollution'),4
801,ParentOf,variant,1385,Missing Origin Validation in WebSockets,8
802,ParentOf,variant,192,Integer Coercion Error,33
803,ParentOf,variant,194,Unexpected Sign Extension,99
804,ParentOf,variant,195,Signed to Unsigned Conversion Error,99
805,ParentOf,variant,196,Unsigned to Signed Conversion Error,99
806,ParentOf,variant,234,Failure to Handle Missing Parameter,5
