,nature,type,id,description,cwe_counts
798,ParentOf,base,1292,Incorrect Conversion of Security Identifiers,27
799,ParentOf,base,1293,Missing Source Correlation of Multiple Independent Data,42
800,ParentOf,base,1295,Debug Messages Revealing Unnecessary Information,124
801,ParentOf,base,1296,Incorrect Chaining or Granularity of Debug Components,27
802,ParentOf,base,1297,Unprotected Confidential Information on Device is Accessible by OSAT Vendors,6
803,ParentOf,base,1298,Hardware Logic Contains Race Conditions,24
804,ParentOf,base,1300,Improper Protection of Physical Side Channels,12
805,ParentOf,base,1303,Non-Transparent Sharing of Microarchitectural Resources,6
806,ParentOf,base,1304,Improperly Preserved Integrity of Hardware Configuration State During a Power Save/Restore Operation,27
807,ParentOf,base,1311,Improper Translation of Security Attributes by Fabric Bridge,27
808,ParentOf,base,1312,Missing Protection for Mirrored Regions in On-Chip Fabric Firewall,27
809,ParentOf,base,1313,Hardware Allows Activation of Test or Debug Logic at Runtime,27
810,ParentOf,base,1314,Missing Write Protection for Parametric Data Values,15
811,ParentOf,base,1315,Improper Setting of Bus Controlling Capability in Fabric End-point,27
812,ParentOf,base,1316,Fabric-Address Map Allows Programming of Unwarranted Overlaps of Protected and Unprotected Ranges,27
813,ParentOf,base,1317,Improper Access Control in Fabric Bridge,27
814,ParentOf,base,1318,Missing Support for Security Features in On-chip Fabrics or Buses,12
815,ParentOf,base,1319,Improper Protection against Electromagnetic Fault Injection (EM-FI),12
816,ParentOf,base,1320,Improper Protection for Outbound Error Messages and Alert Signals,27
817,ParentOf,base,1322,"Use of Blocking Code in Single-threaded, Non-blocking Context",18
818,ParentOf,base,1323,Improper Management of Sensitive Trace Data,27
819,ParentOf,base,1325,Improperly Controlled Sequential Memory Allocation,207
820,ParentOf,base,1326,Missing Immutable Root of Trust in Hardware,12
821,ParentOf,base,1327,Binding to an Unrestricted IP Address,9
822,ParentOf,base,1328,Security Version Number Mutable to Older Versions,6
823,ParentOf,base,1331,Improper Isolation of Shared Resources in Network On Chip (NoC),9
824,ParentOf,base,1333,Inefficient Regular Expression Complexity,96
825,ParentOf,base,1334,Unauthorized Error Injection Can Degrade Hardware Redundancy,27
826,ParentOf,base,1335,Incorrect Bitwise Shift of Integer,8
827,ParentOf,base,1336,Improper Neutralization of Special Elements Used in a Template Engine,222
828,ParentOf,base,1338,Improper Protections Against Hardware Overheating,12
829,ParentOf,base,1339,Insufficient Precision or Accuracy of a Real Number,8
830,ParentOf,base,1386,Insecure Operation on Windows Junction / Mount Point,41
831,ParentOf,base,1389,Incorrect Parsing of Numbers with Different Radices,19
832,ParentOf,base,1392,Use of Default Credentials,4
833,ParentOf,base,1420,Exposure of Sensitive Information during Transient Execution,6
834,ParentOf,base,1427,Improper Neutralization of Input Used for LLM Prompting,36
835,ParentOf,base,1428,Reliance on HTTP instead of HTTPS,12
836,ParentOf,base,1431,Driving Intermediate Cryptographic State/Results to Hardware Module Outputs,124
837,ParentOf,base,1434,Insecure Setting of Generative AI/ML Model Inference Parameters,58
838,ParentOf,chain,680,Integer Overflow to Buffer Overflow,296
839,ParentOf,chain,690,Unchecked Return Value to NULL Pointer Dereference,2
840,ParentOf,chain,692,Incomplete Denylist to Cross-Site Scripting,10
841,ParentOf,class,75,Failure to Sanitize Special Elements into a Different Plane (Special Element Injection),23
842,ParentOf,class,77,Improper Neutralization of Special Elements used in a Command ('Command Injection'),46
843,ParentOf,class,99,Improper Control of Resource Identifiers ('Resource Injection'),23
844,ParentOf,class,114,Process Control,7632
845,ParentOf,class,119,Improper Restriction of Operations within the Bounds of a Memory Buffer,559
846,ParentOf,class,185,Incorrect Regular Expression,101
847,ParentOf,class,200,Exposure of Sensitive Information to an Unauthorized Actor,9
848,ParentOf,class,269,Improper Privilege Management,27
849,ParentOf,class,271,Privilege Dropping / Lowering Errors,2
850,ParentOf,class,282,Improper Ownership Management,27
851,ParentOf,class,285,Improper Authorization,54
852,ParentOf,class,286,Incorrect User Management,27
853,ParentOf,class,287,Improper Authentication,54
854,ParentOf,class,311,Missing Encryption of Sensitive Data,12
855,ParentOf,class,326,Inadequate Encryption Strength,12
856,ParentOf,class,327,Use of a Broken or Risky Cryptographic Algorithm,12
857,ParentOf,class,330,Use of Insufficiently Random Values,12
858,ParentOf,class,340,Generation of Predictable Numbers or Identifiers,4
859,ParentOf,class,345,Insufficient Verification of Data Authenticity,12
860,ParentOf,class,346,Origin Validation Error,111
861,ParentOf,class,362,Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition'),8
862,ParentOf,class,377,Insecure Temporary File,9
863,ParentOf,class,402,Transmission of Private Resources into a New Sphere ('Resource Leak'),9
864,ParentOf,class,405,Asymmetric Resource Consumption (Amplification),711
865,ParentOf,class,406,Insufficient Control of Network Message Volume (Network Amplification),1
866,ParentOf,class,407,Inefficient Algorithmic Complexity,1
867,ParentOf,class,424,Improper Protection of Alternate Path,12
868,ParentOf,class,522,Insufficiently Protected Credentials,26
869,ParentOf,class,602,Client-Side Enforcement of Server-Side Security,12
870,ParentOf,class,636,Not Failing Securely ('Failing Open'),30
871,ParentOf,class,638,Not Using Complete Mediation,15
872,ParentOf,class,642,External Control of Critical State Data,9
873,ParentOf,class,653,Improper Isolation or Compartmentalization,12
874,ParentOf,class,655,Insufficient Psychological Acceptability,12
875,ParentOf,class,656,Reliance on Security Through Obscurity,12
876,ParentOf,class,667,Improper Locking,32
877,ParentOf,class,674,Uncontrolled Recursion,18
878,ParentOf,class,732,Incorrect Permission Assignment for Critical Resource,15
879,ParentOf,class,862,Missing Authorization,33
880,ParentOf,class,863,Incorrect Authorization,33
881,ParentOf,class,909,Missing Initialization of Resource,116
882,ParentOf,class,923,Improper Restriction of Communication Channel to Intended Endpoints,27
883,ParentOf,class,943,Improper Neutralization of Special Elements in Data Query Logic,23
884,ParentOf,class,1023,Incomplete Comparison with Missing Factors,101
885,ParentOf,class,1039,Inadequate Detection or Handling of Adversarial Input Perturbations in Automated Recognition Mechanism,113
886,ParentOf,class,1176,Inefficient CPU Computation,1
887,ParentOf,class,1263,Improper Physical Access Control,27
888,ParentOf,class,1294,Insecure Security Identifier Mechanism,27
889,ParentOf,class,1390,Weak Authentication,17
890,ParentOf,class,1419,Incorrect Initialization of Resource,58
891,ParentOf,composite,61,UNIX Symbolic Link (Symlink) Following,41
892,ParentOf,composite,352,Cross-Site Request Forgery (CSRF),84
893,ParentOf,composite,689,Permission Race Condition During Resource Copy,24
894,ParentOf,variant,5,J2EE Misconfiguration: Data Transmission Without Encryption,12
895,ParentOf,variant,8,J2EE Misconfiguration: Entity Bean Declared Remote,9
896,ParentOf,variant,11,ASP.NET Misconfiguration: Creating Debug Binary,6
897,ParentOf,variant,24,Path Traversal: '../filedir',7062
898,ParentOf,variant,25,Path Traversal: '/../filedir',7062
899,ParentOf,variant,26,Path Traversal: '/dir/../filename',7062
900,ParentOf,variant,27,Path Traversal: 'dir/../../filename',7062
901,ParentOf,variant,28,Path Traversal: '..\filedir',7062
902,ParentOf,variant,29,Path Traversal: '\..\filename',7062
903,ParentOf,variant,30,Path Traversal: '\dir\..\filename',7062
904,ParentOf,variant,31,Path Traversal: 'dir\..\..\filename',7062
905,ParentOf,variant,32,Path Traversal: '...' (Triple Dot),7062
906,ParentOf,variant,33,Path Traversal: '....' (Multiple Dot),7062
907,ParentOf,variant,34,Path Traversal: '....//',7062
908,ParentOf,variant,35,Path Traversal: '.../...//',7062
909,ParentOf,variant,37,Path Traversal: '/absolute/pathname/here',7067
910,ParentOf,variant,38,Path Traversal: '\absolute\pathname\here',7067
911,ParentOf,variant,39,Path Traversal: 'C:dirname',7067
912,ParentOf,variant,40,Path Traversal: '\\UNC\share\name\' (Windows UNC Share),7067
913,ParentOf,variant,42,Path Equivalence: 'filename.' (Trailing Dot),5
914,ParentOf,variant,44,Path Equivalence: 'file.name' (Internal Dot),5
915,ParentOf,variant,46,Path Equivalence: 'filename ' (Trailing Space),5
916,ParentOf,variant,47,Path Equivalence: ' filename' (Leading Space),5
917,ParentOf,variant,48,Path Equivalence: 'file name' (Internal Whitespace),5
918,ParentOf,variant,49,Path Equivalence: 'filename/' (Trailing Slash),5
919,ParentOf,variant,50,Path Equivalence: '//multiple/leading/slash',5
920,ParentOf,variant,51,Path Equivalence: '/multiple//internal/slash',5
921,ParentOf,variant,52,Path Equivalence: '/multiple/trailing/slash//',5
922,ParentOf,variant,53,Path Equivalence: '\multiple\\internal\backslash',5
923,ParentOf,variant,54,Path Equivalence: 'filedir\' (Trailing Backslash),5
924,ParentOf,variant,55,Path Equivalence: '/./' (Single Dot Directory),5
925,ParentOf,variant,56,Path Equivalence: 'filedir*' (Wildcard),5
926,ParentOf,variant,57,Path Equivalence: 'fakedir/../realdir/filename',5
927,ParentOf,variant,58,Path Equivalence: Windows 8.3 Filename,5
928,ParentOf,variant,62,UNIX Hard Link,41
929,ParentOf,variant,64,Windows Shortcut Following (.LNK),41
930,ParentOf,variant,65,Windows Hard Link,41
931,ParentOf,variant,80,Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),168
932,ParentOf,variant,81,Improper Neutralization of Script in an Error Message Web Page,168
933,ParentOf,variant,82,Improper Neutralization of Script in Attributes of IMG Tags in a Web Page,2
934,ParentOf,variant,83,Improper Neutralization of Script in Attributes in a Web Page,168
935,ParentOf,variant,84,Improper Neutralization of Encoded URI Schemes in a Web Page,168
936,ParentOf,variant,85,Doubled Character XSS Manipulations,168
937,ParentOf,variant,86,Improper Neutralization of Invalid Characters in Identifiers in Web Pages,181
938,ParentOf,variant,87,Improper Neutralization of Alternate XSS Syntax,168
939,ParentOf,variant,95,Improper Neutralization of Directives in Dynamically Evaluated Code ('Eval Injection'),222
940,ParentOf,variant,97,Improper Neutralization of Server-Side Includes (SSI) Within a Web Page,16
941,ParentOf,variant,98,Improper Control of Filename for Include/Require Statement in PHP Program ('PHP Remote File Inclusion'),78
942,ParentOf,variant,102,Struts: Duplicate Validation Forms,559
943,ParentOf,variant,103,Struts: Incomplete validate() Method Definition,559
944,ParentOf,variant,104,Struts: Form Bean Does Not Extend Validation Class,559
945,ParentOf,variant,105,Struts: Form Field Without Validator,559
946,ParentOf,variant,106,Struts: Plug-in Framework not in Use,559
947,ParentOf,variant,107,Struts: Unused Validation Form,559
948,ParentOf,variant,108,Struts: Unvalidated Action Form,559
949,ParentOf,variant,109,Struts: Validator Turned Off,559
950,ParentOf,variant,110,Struts: Validator Without Form Field,559
951,ParentOf,variant,111,Direct Use of Unsafe JNI,559
952,ParentOf,variant,113,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Request/Response Splitting'),581
953,ParentOf,variant,121,Stack-based Buffer Overflow,305
954,ParentOf,variant,122,Heap-based Buffer Overflow,305
955,ParentOf,variant,126,Buffer Over-read,420
956,ParentOf,variant,127,Buffer Under-read,420
957,ParentOf,variant,129,Improper Validation of Array Index,559
958,ParentOf,variant,192,Integer Coercion Error,40
959,ParentOf,variant,194,Unexpected Sign Extension,120
960,ParentOf,variant,195,Signed to Unsigned Conversion Error,120
961,ParentOf,variant,196,Unsigned to Signed Conversion Error,120
962,ParentOf,variant,234,Failure to Handle Missing Parameter,1
963,ParentOf,variant,235,Improper Handling of Extra Parameters,1
964,ParentOf,variant,236,Improper Handling of Undefined Parameters,1
965,ParentOf,variant,243,Creation of chroot Jail Without Changing Working Directory,6
966,ParentOf,variant,258,Empty Password in Configuration File,8
967,ParentOf,variant,259,Use of Hard-coded Password,9
968,ParentOf,variant,277,Insecure Inherited Permissions,3
969,ParentOf,variant,278,Insecure Preserved Inherited Permissions,3
970,ParentOf,variant,279,Incorrect Execution-Assigned Permissions,3
971,ParentOf,variant,291,Reliance on IP Address for Authentication,1
972,ParentOf,variant,293,Using Referer Field for Authentication,1
973,ParentOf,variant,297,Improper Validation of Certificate with Host Mismatch,29
974,ParentOf,variant,298,Improper Validation of Certificate Expiration,29
975,ParentOf,variant,313,Cleartext Storage in a File or on Disk,71
976,ParentOf,variant,314,Cleartext Storage in the Registry,71
977,ParentOf,variant,315,Cleartext Storage of Sensitive Information in a Cookie,71
978,ParentOf,variant,316,Cleartext Storage of Sensitive Information in Memory,71
979,ParentOf,variant,317,Cleartext Storage of Sensitive Information in GUI,71
980,ParentOf,variant,318,Cleartext Storage of Sensitive Information in Executable,71
981,ParentOf,variant,321,Use of Hard-coded Cryptographic Key,9
982,ParentOf,variant,332,Insufficient Entropy in PRNG,1
983,ParentOf,variant,333,Improper Handling of Insufficient Entropy in TRNG,31
984,ParentOf,variant,350,Reliance on Reverse DNS Resolution for a Security-Critical Action,2
985,ParentOf,variant,401,Missing Release of Memory after Effective Lifetime,134
986,ParentOf,variant,456,Missing Initialization of a Variable,116
987,ParentOf,variant,457,Use of Uninitialized Variable,163
988,ParentOf,variant,467,Use of sizeof() on a Pointer Type,66
989,ParentOf,variant,473,PHP External Variable Modification,3
990,ParentOf,variant,491,Public cloneable() Method Without Final ('Object Hijack'),9
991,ParentOf,variant,492,Use of Inner Class Containing Sensitive Data,9
992,ParentOf,variant,493,Critical Public Variable Without Final Modifier,9
993,ParentOf,variant,498,Cloneable Class Containing Sensitive Information,9
994,ParentOf,variant,499,Serializable Class Containing Sensitive Data,9
995,ParentOf,variant,525,Use of Web Browser Cache Containing Sensitive Information,14
996,ParentOf,variant,526,Cleartext Storage of Sensitive Information in an Environment Variable,71
997,ParentOf,variant,543,Use of Singleton Pattern Without Synchronization in a Multithreaded Context,16
998,ParentOf,variant,548,Exposure of Information Through Directory Listing,88
999,ParentOf,variant,550,Server-generated Error Message Containing Sensitive Information,110
1000,ParentOf,variant,564,SQL Injection: Hibernate,102
1001,ParentOf,variant,566,Authorization Bypass Through User-Controlled SQL Primary Key,1
1002,ParentOf,variant,581,Object Model Violation: Just One of Equals and Hashcode Defined,101
1003,ParentOf,variant,582,"Array Declared Public, Final, and Static",9
1004,ParentOf,variant,583,finalize() Method Declared Public,9
1005,ParentOf,variant,588,Attempt to Access Child of a Non-structure Pointer,19
1006,ParentOf,variant,598,Use of HTTP Request With Sensitive Query String,7
1007,ParentOf,variant,599,Missing Validation of OpenSSL Certificate,29
1008,ParentOf,variant,600,Uncaught Exception in Servlet,10
1009,ParentOf,variant,607,Public Static Final Field References Mutable Object,3
1010,ParentOf,variant,608,Struts: Non-private Field in ActionForm Class,9
1011,ParentOf,variant,614,Sensitive Cookie in HTTPS Session Without 'Secure' Attribute,12
1012,ParentOf,variant,616,Incomplete Identification of Uploaded File Variables (PHP),42
1013,ParentOf,variant,618,Exposed Unsafe ActiveX Method,1
1014,ParentOf,variant,622,Improper Validation of Function Hook Arguments,559
1015,ParentOf,variant,626,Null Byte Interaction Error (Poison Null Byte),13
1016,ParentOf,variant,644,Improper Neutralization of HTTP Headers for Scripting Syntax,176
1017,ParentOf,variant,646,Reliance on File Name or Extension of Externally-Supplied File,42
1018,ParentOf,variant,647,Use of Non-Canonical URL Paths for Authorization Decisions,6
1019,ParentOf,variant,650,Trusting HTTP Permission Methods on the Server Side,13
1020,ParentOf,variant,759,Use of a One-Way Hash without a Salt,11
1021,ParentOf,variant,760,Use of a One-Way Hash with a Predictable Salt,11
1022,ParentOf,variant,761,Free of Pointer not at Start of Buffer,67
1023,ParentOf,variant,762,Mismatched Memory Management Routines,67
1024,ParentOf,variant,774,Allocation of File Descriptors or Handles Without Limits or Throttling,207
1025,ParentOf,variant,775,Missing Release of File Descriptor or Handle after Effective Lifetime,134
1026,ParentOf,variant,777,Regular Expression without Anchors,4
1027,ParentOf,variant,780,Use of RSA Algorithm without OAEP,27
1028,ParentOf,variant,782,Exposed IOCTL with Insufficient Access Control,1
1029,ParentOf,variant,784,Reliance on Cookies without Validation and Integrity Checking in a Security Decision,1
1030,ParentOf,variant,785,Use of Path Manipulation Function without Maximum-sized Buffer,670
1031,ParentOf,variant,789,Memory Allocation with Excessive Size Value,207
1032,ParentOf,variant,827,Improper Control of Document Type Definition,78
1033,ParentOf,variant,830,Inclusion of Web Functionality from an Untrusted Source,29
1034,ParentOf,variant,926,Improper Export of Android Application Components,6
1035,ParentOf,variant,927,Use of Implicit Intent for Sensitive Communication,15
1036,ParentOf,variant,942,Permissive Cross-domain Security Policy with Untrusted Domains,1
1037,ParentOf,variant,1004,Sensitive Cookie Without 'HttpOnly' Flag,3
1038,ParentOf,variant,1077,Floating Point Comparison with Incorrect Operator,101
1039,ParentOf,variant,1096,Singleton Class Instance Creation without Proper Locking or Synchronization,16
1040,ParentOf,variant,1222,Insufficient Granularity of Address Regions Protected by Register Locks,7
1041,ParentOf,variant,1321,Improperly Controlled Modification of Object Prototype Attributes ('Prototype Pollution'),5
1042,ParentOf,variant,1385,Missing Origin Validation in WebSockets,26
1043,PeerOf,base,41,Improper Resolution of Path Equivalence,5
1044,PeerOf,base,79,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),13
1045,PeerOf,base,123,Write-what-where Condition,15
1046,PeerOf,base,128,Wrap-around Error,296
1047,PeerOf,base,178,Improper Handling of Case Sensitivity,5
1048,PeerOf,base,183,Permissive List of Allowed Inputs,4
1049,PeerOf,base,184,Incomplete List of Disallowed Inputs,4
1050,PeerOf,base,257,Storing Passwords in a Recoverable Format,3
1051,PeerOf,base,273,Improper Check for Dropped Privileges,2
1052,PeerOf,base,280,Improper Handling of Insufficient Permissions or Privileges,4
1053,PeerOf,base,290,Authentication Bypass by Spoofing,4
1054,PeerOf,base,301,Reflection Attack in an Authentication Protocol,27
1055,PeerOf,base,322,Key Exchange without Entity Authentication,29
1056,PeerOf,base,325,Missing Cryptographic Step,13
1057,PeerOf,base,351,Insufficient Type Distinction,26
1058,PeerOf,base,353,Missing Support for Integrity Check,8
1059,PeerOf,base,386,Symbolic Name not Mapping to Correct Object,34
1060,PeerOf,base,426,Untrusted Search Path,1
1061,PeerOf,base,427,Uncontrolled Search Path Element,2
1062,PeerOf,base,428,Unquoted Search Path or Element,2
1063,PeerOf,base,430,Deployment of Wrong Handler,13
1064,PeerOf,base,434,Unrestricted Upload of File with Dangerous Type,13
1065,PeerOf,base,502,Deserialization of Untrusted Data,4
1066,PeerOf,base,551,Incorrect Behavior Order: Authorization Before Parsing and Canonicalization,5
1067,PeerOf,base,603,Use of Client-Side Authentication,4
1068,PeerOf,base,611,Improper Restriction of XML External Entity Reference,7
1069,PeerOf,base,625,Permissive Regular Expression,10
1070,PeerOf,base,836,Use of Password Hash Instead of Password for Authentication,4
1071,PeerOf,base,915,Improperly Controlled Modification of Dynamically-Determined Object Attributes,978
1072,PeerOf,base,917,Improper Neutralization of Special Elements used in an Expression Language Statement ('Expression Language Injection'),12
1073,PeerOf,base,1287,Improper Validation of Specified Type of Input,40
1074,PeerOf,base,1289,Improper Validation of Unsafe Equivalence in Input,15
1075,PeerOf,base,1291,Public Key Re-Use for Signing both Debug and Production Code,1
1076,PeerOf,base,1295,Debug Messages Revealing Unnecessary Information,110
1077,PeerOf,base,1304,Improperly Preserved Integrity of Hardware Configuration State During a Power Save/Restore Operation,42
1078,PeerOf,base,1325,Improperly Controlled Sequential Memory Allocation,130
1079,PeerOf,base,1339,Insufficient Precision or Accuracy of a Real Number,296
1080,PeerOf,base,1429,Missing Security-Relevant Feedback for Unexecuted Operations in Hardware Interface,2
1081,PeerOf,base,1431,Driving Intermediate Cryptographic State/Results to Hardware Module Outputs,88
1082,PeerOf,class,20,Improper Input Validation,42
1083,PeerOf,class,99,Improper Control of Resource Identifiers ('Resource Injection'),49
1084,PeerOf,class,300,Channel Accessible by Non-Endpoint,4
1085,PeerOf,class,311,Missing Encryption of Sensitive Data,27
1086,PeerOf,class,327,Use of a Broken or Risky Cryptographic Algorithm,2
1087,PeerOf,class,345,Insufficient Verification of Data Authenticity,559
1088,PeerOf,class,404,Improper Resource Shutdown or Release,1
1089,PeerOf,class,405,Asymmetric Resource Consumption (Amplification),67
1090,PeerOf,class,436,Interpretation Conflict,13
1091,PeerOf,class,441,Unintended Proxy or Intermediary ('Confused Deputy'),18
1092,PeerOf,class,451,User Interface (UI) Misrepresentation of Critical Information,26
1093,PeerOf,class,602,Client-Side Enforcement of Server-Side Security,5
1094,PeerOf,class,706,Use of Incorrectly-Resolved Name or Reference,7057
1095,PeerOf,composite,352,Cross-Site Request Forgery (CSRF),168
1096,PeerOf,variant,86,Improper Neutralization of Invalid Characters in Identifiers in Web Pages,10
1097,PeerOf,variant,187,Partial String Comparison,4
1098,PeerOf,variant,239,Failure to Handle Incomplete Element,67
1099,PeerOf,variant,259,Use of Hard-coded Password,1
1100,PeerOf,variant,370,Missing Check for Certificate Revocation after Initial Check,9
1101,PeerOf,variant,415,Double Free,63
1102,PeerOf,variant,416,Use After Free,15
1103,PeerOf,variant,646,Reliance on File Name or Extension of Externally-Supplied File,13
