,nature,type,id,description,cwe_counts
370,MemberOf,view,1430,Weaknesses in the 2024 CWE Top 25 Most Dangerous Software Weaknesses,8833
371,MemberOf,view,1435,Weaknesses in the 2025 CWE Top 25 Most Dangerous Software Weaknesses,8478
372,MemberOf,view,1003,Weaknesses for Simplified Mapping of Published Vulnerabilities,49
373,MemberOf,view,1200,Weaknesses in the 2019 CWE Top 25 Most Dangerous Software Errors,14
374,MemberOf,view,1337,Weaknesses in the 2021 CWE Top 25 Most Dangerous Software Weaknesses,21
375,MemberOf,view,1340,CISQ Data Protection Measures,11
376,MemberOf,view,1350,Weaknesses in the 2020 CWE Top 25 Most Dangerous Software Weaknesses,15
377,MemberOf,view,1387,Weaknesses in the 2022 CWE Top 25 Most Dangerous Software Weaknesses,20
378,MemberOf,view,1425,Weaknesses in the 2023 CWE Top 25 Most Dangerous Software Weaknesses,15
379,MemberOf,view,1430,Weaknesses in the 2024 CWE Top 25 Most Dangerous Software Weaknesses,9
380,MemberOf,view,1435,Weaknesses in the 2025 CWE Top 25 Most Dangerous Software Weaknesses,1
381,MemberOf,view,635,Weaknesses Originally Used by NVD from 2008 to 2016,6
382,MemberOf,view,884,CWE Cross-section,52
383,ParentOf,base,15,External Control of System or Configuration Setting,91
384,ParentOf,base,23,Relative Path Traversal,21171
385,ParentOf,base,36,Absolute Path Traversal,21171
386,ParentOf,base,73,External Control of File Name or Path,91
387,ParentOf,base,78,Improper Neutralization of Special Elements used in an OS Command ('OS Command Injection'),9
388,ParentOf,base,79,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),18
389,ParentOf,base,88,Improper Neutralization of Argument Delimiters in a Command ('Argument Injection'),9
390,ParentOf,base,89,Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),11
391,ParentOf,base,90,Improper Neutralization of Special Elements used in an LDAP Query ('LDAP Injection'),2
392,ParentOf,base,91,XML Injection (aka Blind XPath Injection),18
393,ParentOf,base,93,Improper Neutralization of CRLF Sequences ('CRLF Injection'),9
394,ParentOf,base,94,Improper Control of Generation of Code ('Code Injection'),18
395,ParentOf,base,96,Improper Neutralization of Directives in Statically Saved Code ('Static Code Injection'),132
396,ParentOf,base,112,Missing XML Validation,91
397,ParentOf,base,117,Improper Output Neutralization for Logs,256
398,ParentOf,base,120,Buffer Copy without Checking Size of Input ('Classic Buffer Overflow'),91
399,ParentOf,base,134,Use of Externally-Controlled Format String,91
400,ParentOf,base,170,Improper Null Termination,91
401,ParentOf,base,179,Incorrect Behavior Order: Early Validation,91
402,ParentOf,base,186,Overly Restrictive Regular Expression,3
403,ParentOf,base,190,Integer Overflow or Wraparound,91
404,ParentOf,base,201,Insertion of Sensitive Information Into Sent Data,59
405,ParentOf,base,203,Observable Discrepancy,118
406,ParentOf,base,209,Generation of Error Message Containing Sensitive Information,118
407,ParentOf,base,210,Self-generated Error Message Containing Sensitive Information,88
408,ParentOf,base,211,Externally-Generated Error Message Containing Sensitive Information,88
409,ParentOf,base,213,Exposure of Sensitive Information Due to Incompatible Policies,59
410,ParentOf,base,214,Invocation of Process Using Visible Sensitive Information,88
411,ParentOf,base,215,Insertion of Sensitive Information Into Debugging Code,59
412,ParentOf,base,296,Improper Following of a Certificate's Chain of Trust,1
413,ParentOf,base,299,Improper Check for Certificate Revocation,1
414,ParentOf,base,328,Use of Weak Hash,15
415,ParentOf,base,359,Exposure of Private Personal Information to an Unauthorized Actor,59
416,ParentOf,base,378,Creation of Temporary File With Insecure Permissions,19
417,ParentOf,base,379,Creation of Temporary File in Directory with Insecure Permissions,19
418,ParentOf,base,466,Return of Pointer Value Outside of Expected Range,91
419,ParentOf,base,470,Use of Externally-Controlled Input to Select Classes or Code ('Unsafe Reflection'),91
420,ParentOf,base,497,Exposure of Sensitive System Information to an Unauthorized Control Sphere,59
421,ParentOf,base,532,Insertion of Sensitive Information into Log File,59
422,ParentOf,base,538,Insertion of Sensitive Information into Externally-Accessible File or Directory,59
423,ParentOf,base,625,Permissive Regular Expression,3
424,ParentOf,base,641,Improper Restriction of Names for Files and Other Resources,7057
425,ParentOf,base,643,Improper Neutralization of Data within XPath Expressions ('XPath Injection'),2
426,ParentOf,base,652,Improper Neutralization of Data within XQuery Expressions ('XQuery Injection'),2
427,ParentOf,base,694,Use of Multiple Resources with Duplicate Identifier,7057
428,ParentOf,base,770,Allocation of Resources Without Limits or Throttling,710
429,ParentOf,base,771,Missing Reference to Active Allocated Resource,355
430,ParentOf,base,779,Logging of Excessive Data,355
431,ParentOf,base,838,Inappropriate Encoding for Output Context,330
432,ParentOf,base,914,Improper Control of Dynamically-Identified Variables,7057
433,ParentOf,base,916,Use of Password Hash With Insufficient Computational Effort,26
434,ParentOf,base,917,Improper Neutralization of Special Elements used in an Expression Language Statement ('Expression Language Injection'),9
435,ParentOf,base,920,Improper Restriction of Power Consumption,710
436,ParentOf,base,1173,Improper Use of Validation Framework,91
437,ParentOf,base,1235,Incorrect Use of Autoboxing and Unboxing for Performance Critical Operations,355
438,ParentOf,base,1236,Improper Neutralization of Formula Elements in a CSV File,18
439,ParentOf,base,1240,Use of a Cryptographic Primitive with a Risky Implementation,15
440,ParentOf,base,1246,Improper Write Handling in Limited-write Non-Volatile Memories,355
441,ParentOf,base,1273,Device Unlock Credential Sharing,59
442,ParentOf,base,1284,Improper Validation of Specified Quantity in Input,182
443,ParentOf,base,1285,"Improper Validation of Specified Index, Position, or Offset in Input",91
444,ParentOf,base,1286,Improper Validation of Syntactic Correctness of Input,91
445,ParentOf,base,1287,Improper Validation of Specified Type of Input,91
446,ParentOf,base,1288,Improper Validation of Consistency within Input,91
447,ParentOf,base,1289,Improper Validation of Unsafe Equivalence in Input,91
448,ParentOf,base,1295,Debug Messages Revealing Unnecessary Information,59
449,ParentOf,base,1336,Improper Neutralization of Special Elements Used in a Template Engine,132
450,ParentOf,base,1431,Driving Intermediate Cryptographic State/Results to Hardware Module Outputs,59
451,ParentOf,base,1189,Improper Isolation of Shared Resources on System-on-a-Chip (SoC),1
452,ParentOf,base,1204,Generation of Weak Initialization Vector (IV),2
453,ParentOf,base,1241,Use of Predictable Algorithm in Random Number Generator,2
454,ParentOf,base,1282,Assumed-Immutable Data is Stored in Writable Memory,1
455,ParentOf,base,1327,Binding to an Unrestricted IP Address,1
456,ParentOf,base,1331,Improper Isolation of Shared Resources in Network On Chip (NoC),1
457,ParentOf,base,134,Use of Externally-Controlled Format String,2
458,ParentOf,base,1389,Incorrect Parsing of Numbers with Different Radices,1
459,ParentOf,base,1428,Reliance on HTTP instead of HTTPS,12
460,ParentOf,base,178,Improper Handling of Case Sensitivity,76
461,ParentOf,base,22,Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),76
462,ParentOf,base,256,Plaintext Storage of a Password,1
463,ParentOf,base,257,Storing Passwords in a Recoverable Format,1
464,ParentOf,base,260,Password in Configuration File,1
465,ParentOf,base,261,Weak Encoding for Password,1
466,ParentOf,base,290,Authentication Bypass by Spoofing,5
467,ParentOf,base,294,Authentication Bypass by Capture-replay,5
468,ParentOf,base,295,Improper Certificate Validation,10
469,ParentOf,base,306,Missing Authentication for Critical Function,10
470,ParentOf,base,307,Improper Restriction of Excessive Authentication Attempts,5
471,ParentOf,base,328,Use of Weak Hash,2
472,ParentOf,base,331,Insufficient Entropy,4
473,ParentOf,base,334,Small Space of Random Values,2
474,ParentOf,base,335,Incorrect Usage of Seeds in Pseudo-Random Number Generator (PRNG),4
475,ParentOf,base,338,Use of Cryptographically Weak Pseudo-Random Number Generator (PRNG),4
476,ParentOf,base,344,Use of Invariant Value in Dynamically Changing Context,2
477,ParentOf,base,374,Passing Mutable Objects to an Untrusted Method,1
478,ParentOf,base,375,Returning a Mutable Object to an Untrusted Caller,1
479,ParentOf,base,386,Symbolic Name not Mapping to Correct Object,38
480,ParentOf,base,41,Improper Resolution of Path Equivalence,38
481,ParentOf,base,426,Untrusted Search Path,2
482,ParentOf,base,427,Uncontrolled Search Path Element,2
483,ParentOf,base,428,Unquoted Search Path or Element,2
484,ParentOf,base,488,Exposure of Data Element to Wrong Session,1
485,ParentOf,base,521,Weak Password Requirements,5
486,ParentOf,base,523,Unprotected Transport of Credentials,1
487,ParentOf,base,524,Use of Cache Containing Sensitive Information,1
488,ParentOf,base,549,Missing Password Field Masking,1
489,ParentOf,base,552,Files or Directories Accessible to External Parties,2
490,ParentOf,base,59,Improper Link Resolution Before File Access ('Link Following'),76
491,ParentOf,base,640,Weak Password Recovery Mechanism for Forgotten Password,5
492,ParentOf,base,645,Overly Restrictive Account Lockout Mechanism,5
493,ParentOf,base,66,Improper Handling of File Names that Identify Virtual Resources,38
494,ParentOf,base,681,Incorrect Conversion between Numeric Types,2
495,ParentOf,base,767,Access to Critical Private Variable via Public Method,1
496,ParentOf,base,798,Use of Hard-coded Credentials,5
497,ParentOf,base,843,Access of Resource Using Incompatible Type ('Type Confusion'),2
498,ParentOf,class,75,Failure to Sanitize Special Elements into a Different Plane (Special Element Injection),9
499,ParentOf,class,77,Improper Neutralization of Special Elements used in a Command ('Command Injection'),18
500,ParentOf,class,99,Improper Control of Resource Identifiers ('Resource Injection'),9
501,ParentOf,class,114,Process Control,7148
502,ParentOf,class,119,Improper Restriction of Operations within the Bounds of a Memory Buffer,91
503,ParentOf,class,405,Asymmetric Resource Consumption (Amplification),355
504,ParentOf,class,943,Improper Neutralization of Special Elements in Data Query Logic,9
505,ParentOf,class,1390,Weak Authentication,5
506,ParentOf,class,200,Exposure of Sensitive Information to an Unauthorized Actor,1
507,ParentOf,class,340,Generation of Predictable Numbers or Identifiers,2
508,ParentOf,class,377,Insecure Temporary File,1
509,ParentOf,class,402,Transmission of Private Resources into a New Sphere ('Resource Leak'),1
510,ParentOf,class,522,Insufficiently Protected Credentials,6
511,ParentOf,class,642,External Control of Critical State Data,1
512,ParentOf,class,732,Incorrect Permission Assignment for Critical Resource,1
513,ParentOf,variant,11,ASP.NET Misconfiguration: Creating Debug Binary,6
514,ParentOf,variant,24,Path Traversal: '../filedir',7057
515,ParentOf,variant,25,Path Traversal: '/../filedir',7057
516,ParentOf,variant,26,Path Traversal: '/dir/../filename',7057
517,ParentOf,variant,27,Path Traversal: 'dir/../../filename',7057
518,ParentOf,variant,28,Path Traversal: '..\filedir',7057
519,ParentOf,variant,29,Path Traversal: '\..\filename',7057
520,ParentOf,variant,30,Path Traversal: '\dir\..\filename',7057
521,ParentOf,variant,31,Path Traversal: 'dir\..\..\filename',7057
522,ParentOf,variant,32,Path Traversal: '...' (Triple Dot),7057
523,ParentOf,variant,33,Path Traversal: '....' (Multiple Dot),7057
524,ParentOf,variant,34,Path Traversal: '....//',7057
525,ParentOf,variant,35,Path Traversal: '.../...//',7057
526,ParentOf,variant,37,Path Traversal: '/absolute/pathname/here',7057
527,ParentOf,variant,38,Path Traversal: '\absolute\pathname\here',7057
528,ParentOf,variant,39,Path Traversal: 'C:dirname',7057
529,ParentOf,variant,40,Path Traversal: '\\UNC\share\name\' (Windows UNC Share),7057
530,ParentOf,variant,80,Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),30
531,ParentOf,variant,81,Improper Neutralization of Script in an Error Message Web Page,30
532,ParentOf,variant,83,Improper Neutralization of Script in Attributes in a Web Page,30
533,ParentOf,variant,84,Improper Neutralization of Encoded URI Schemes in a Web Page,30
534,ParentOf,variant,85,Doubled Character XSS Manipulations,30
535,ParentOf,variant,86,Improper Neutralization of Invalid Characters in Identifiers in Web Pages,30
536,ParentOf,variant,87,Improper Neutralization of Alternate XSS Syntax,30
537,ParentOf,variant,95,Improper Neutralization of Directives in Dynamically Evaluated Code ('Eval Injection'),132
538,ParentOf,variant,102,Struts: Duplicate Validation Forms,91
539,ParentOf,variant,103,Struts: Incomplete validate() Method Definition,91
540,ParentOf,variant,104,Struts: Form Bean Does Not Extend Validation Class,91
541,ParentOf,variant,105,Struts: Form Field Without Validator,91
542,ParentOf,variant,106,Struts: Plug-in Framework not in Use,91
543,ParentOf,variant,107,Struts: Unused Validation Form,91
544,ParentOf,variant,108,Struts: Unvalidated Action Form,91
545,ParentOf,variant,109,Struts: Validator Turned Off,91
546,ParentOf,variant,110,Struts: Validator Without Form Field,91
547,ParentOf,variant,111,Direct Use of Unsafe JNI,91
548,ParentOf,variant,113,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Request/Response Splitting'),91
549,ParentOf,variant,129,Improper Validation of Array Index,91
550,ParentOf,variant,297,Improper Validation of Certificate with Host Mismatch,1
551,ParentOf,variant,298,Improper Validation of Certificate Expiration,1
552,ParentOf,variant,313,Cleartext Storage in a File or on Disk,71
553,ParentOf,variant,314,Cleartext Storage in the Registry,71
554,ParentOf,variant,315,Cleartext Storage of Sensitive Information in a Cookie,71
555,ParentOf,variant,316,Cleartext Storage of Sensitive Information in Memory,71
556,ParentOf,variant,317,Cleartext Storage of Sensitive Information in GUI,71
557,ParentOf,variant,318,Cleartext Storage of Sensitive Information in Executable,71
558,ParentOf,variant,526,Cleartext Storage of Sensitive Information in an Environment Variable,71
559,ParentOf,variant,548,Exposure of Information Through Directory Listing,88
560,ParentOf,variant,550,Server-generated Error Message Containing Sensitive Information,88
561,ParentOf,variant,564,SQL Injection: Hibernate,81
562,ParentOf,variant,599,Missing Validation of OpenSSL Certificate,1
563,ParentOf,variant,622,Improper Validation of Function Hook Arguments,91
564,ParentOf,variant,644,Improper Neutralization of HTTP Headers for Scripting Syntax,165
565,ParentOf,variant,759,Use of a One-Way Hash without a Salt,11
566,ParentOf,variant,760,Use of a One-Way Hash with a Predictable Salt,11
567,ParentOf,variant,780,Use of RSA Algorithm without OAEP,15
568,ParentOf,variant,785,Use of Path Manipulation Function without Maximum-sized Buffer,91
569,ParentOf,variant,1321,Improperly Controlled Modification of Object Prototype Attributes ('Prototype Pollution'),1
570,ParentOf,variant,259,Use of Hard-coded Password,9
571,ParentOf,variant,321,Use of Hard-coded Cryptographic Key,9
572,ParentOf,variant,491,Public cloneable() Method Without Final ('Object Hijack'),1
573,ParentOf,variant,492,Use of Inner Class Containing Sensitive Data,1
574,ParentOf,variant,493,Critical Public Variable Without Final Modifier,1
575,ParentOf,variant,498,Cloneable Class Containing Sensitive Information,1
576,ParentOf,variant,499,Serializable Class Containing Sensitive Data,1
577,ParentOf,variant,5,J2EE Misconfiguration: Data Transmission Without Encryption,12
578,ParentOf,variant,582,"Array Declared Public, Final, and Static",1
579,ParentOf,variant,583,finalize() Method Declared Public,1
580,ParentOf,variant,588,Attempt to Access Child of a Non-structure Pointer,1
581,ParentOf,variant,608,Struts: Non-private Field in ActionForm Class,1
582,ParentOf,variant,614,Sensitive Cookie in HTTPS Session Without 'Secure' Attribute,12
583,ParentOf,variant,785,Use of Path Manipulation Function without Maximum-sized Buffer,16
584,ParentOf,variant,8,J2EE Misconfiguration: Entity Bean Declared Remote,1
585,ParentOf,variant,827,Improper Control of Document Type Definition,38
586,ParentOf,variant,927,Use of Implicit Intent for Sensitive Communication,1
587,ParentOf,variant,97,Improper Neutralization of Server-Side Includes (SSI) Within a Web Page,16
588,ParentOf,variant,98,Improper Control of Filename for Include/Require Statement in PHP Program ('PHP Remote File Inclusion'),38
589,PeerOf,base,301,Reflection Attack in an Authentication Protocol,15
590,PeerOf,base,322,Key Exchange without Entity Authentication,1
591,PeerOf,base,915,Improperly Controlled Modification of Dynamically-Determined Object Attributes,700
592,PeerOf,base,1295,Debug Messages Revealing Unnecessary Information,88
593,PeerOf,base,1431,Driving Intermediate Cryptographic State/Results to Hardware Module Outputs,88
594,PeerOf,base,1291,Public Key Re-Use for Signing both Debug and Production Code,1
595,PeerOf,base,257,Storing Passwords in a Recoverable Format,3
596,PeerOf,base,325,Missing Cryptographic Step,13
597,PeerOf,base,502,Deserialization of Untrusted Data,1
598,PeerOf,base,79,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),1
599,PeerOf,class,311,Missing Encryption of Sensitive Data,15
600,PeerOf,class,345,Insufficient Verification of Data Authenticity,91
601,PeerOf,class,706,Use of Incorrectly-Resolved Name or Reference,7057
602,PeerOf,class,441,Unintended Proxy or Intermediary ('Confused Deputy'),5
603,PeerOf,class,99,Improper Control of Resource Identifiers ('Resource Injection'),38
604,PeerOf,composite,352,Cross-Site Request Forgery (CSRF),30
605,PeerOf,variant,259,Use of Hard-coded Password,1
