,nature,type,id,description,cwe_counts
383,MemberOf,view,1425,Weaknesses in the 2023 CWE Top 25 Most Dangerous Software Weaknesses,2774
384,MemberOf,view,635,Weaknesses Originally Used by NVD from 2008 to 2016,980
385,MemberOf,view,884,CWE Cross-section,2938
386,ParentOf,"Chain - a Compound Element that is a sequence of two or more separate weaknesses that can be closely linked together within software. One weakness, X, can directly create the conditions that are necessary to cause another weakness, Y, to enter a vulnerable condition. When this happens, CWE refers to X as ""primary"" to Y, and Y is ""resultant"" from X. Chains can involve more than two weaknesses, and in some cases, they might have a tree-like structure.",680,Integer Overflow to Buffer Overflow,245
387,ParentOf,"Chain - a Compound Element that is a sequence of two or more separate weaknesses that can be closely linked together within software. One weakness, X, can directly create the conditions that are necessary to cause another weakness, Y, to enter a vulnerable condition. When this happens, CWE refers to X as ""primary"" to Y, and Y is ""resultant"" from X. Chains can involve more than two weaknesses, and in some cases, they might have a tree-like structure.",690,Unchecked Return Value to NULL Pointer Dereference,8
388,ParentOf,"Composite - a Compound Element that consists of two or more distinct weaknesses, in which all weaknesses must be present at the same time in order for a potential vulnerability to arise. Removing any of the weaknesses eliminates or sharply reduces the risk. One weakness, X, can be ""broken down"" into component weaknesses Y and Z. There can be cases in which one weakness might not be essential to a composite, but changes the nature of the composite when it becomes a vulnerability.",352,Cross-Site Request Forgery (CSRF),76
389,ParentOf,"Composite - a Compound Element that consists of two or more distinct weaknesses, in which all weaknesses must be present at the same time in order for a potential vulnerability to arise. Removing any of the weaknesses eliminates or sharply reduces the risk. One weakness, X, can be ""broken down"" into component weaknesses Y and Z. There can be cases in which one weakness might not be essential to a composite, but changes the nature of the composite when it becomes a vulnerability.",384,Session Fixation,2
390,ParentOf,"Composite - a Compound Element that consists of two or more distinct weaknesses, in which all weaknesses must be present at the same time in order for a potential vulnerability to arise. Removing any of the weaknesses eliminates or sharply reduces the risk. One weakness, X, can be ""broken down"" into component weaknesses Y and Z. There can be cases in which one weakness might not be essential to a composite, but changes the nature of the composite when it becomes a vulnerability.",689,Permission Race Condition During Resource Copy,6
391,ParentOf,base,1021,Improper Restriction of Rendered UI Layers or Frames,1
392,ParentOf,base,1024,Comparison of Incompatible Types,82
393,ParentOf,base,1025,Comparison Using Wrong Factors,82
394,ParentOf,base,1058,Invokable Control Element in Multi-Thread Context with non-Final Static Storable or Member Element,27
395,ParentOf,base,112,Missing XML Validation,547
396,ParentOf,base,117,Improper Output Neutralization for Logs,542
397,ParentOf,base,1173,Improper Use of Validation Framework,542
398,ParentOf,base,1188,Initialization of a Resource with an Insecure Default,32
399,ParentOf,base,1189,Improper Isolation of Shared Resources on System-on-a-Chip (SoC),14
400,ParentOf,base,1190,DMA Device Enabled Too Early in Boot Phase,2
401,ParentOf,base,1191,On-Chip Debug and Test Interface With Improper Access Control,9
402,ParentOf,base,1193,Power-On of Untrusted Execution Core Before Enabling Fabric Access Control,2
403,ParentOf,base,120,Buffer Copy without Checking Size of Input ('Classic Buffer Overflow'),758
404,ParentOf,base,1220,Insufficient Granularity of Access Control,9
405,ParentOf,base,1223,Race Condition for Write-Once Attributes,6
406,ParentOf,base,1224,Improper Restriction of Write-Once Bit Fields,9
407,ParentOf,base,123,Write-what-where Condition,437
408,ParentOf,base,1230,Exposure of Sensitive Information Through Metadata,1
409,ParentOf,base,1231,Improper Prevention of Lock Bit Modification,9
410,ParentOf,base,1232,Improper Lock Behavior After Power State Transition,9
411,ParentOf,base,1233,Security-Sensitive Hardware Controls with Missing Lock Bit Protection,18
412,ParentOf,base,1234,Hardware Internal or Debug Modes Allow Override of Locks,9
413,ParentOf,base,1235,Incorrect Use of Autoboxing and Unboxing for Performance Critical Operations,180
414,ParentOf,base,1236,Improper Neutralization of Formula Elements in a CSV File,60
415,ParentOf,base,124,Buffer Underwrite ('Buffer Underflow'),329
416,ParentOf,base,1240,Use of a Cryptographic Primitive with a Risky Implementation,3
417,ParentOf,base,1242,Inclusion of Undocumented Features or Chicken Bits,9
418,ParentOf,base,1244,Internal Asset Exposed to Unsafe Debug Access Level or State,3
419,ParentOf,base,1246,Improper Write Handling in Limited-write Non-Volatile Memories,180
420,ParentOf,base,1248,Semiconductor Defects in Hardware Logic with Security-Sensitive Implications,2
421,ParentOf,base,125,Out-of-bounds Read,216
422,ParentOf,base,1252,CPU Hardware Not Configured to Support Exclusivity of Write and Execute Operations,9
423,ParentOf,base,1253,Incorrect Selection of Fuse Values,2
424,ParentOf,base,1254,Incorrect Comparison Logic Granularity,91
425,ParentOf,base,1256,Improper Restriction of Software Interfaces to Hardware Features,1
426,ParentOf,base,1257,Improper Access Control Applied to Mirrored or Aliased Memory Regions,9
427,ParentOf,base,1258,Exposure of Sensitive System Information Due to Uncleared Debug Information,60
428,ParentOf,base,1259,Improper Restriction of Security Token Assignment,9
429,ParentOf,base,1260,Improper Handling of Overlap Between Protected Memory Ranges,9
430,ParentOf,base,1262,Improper Access Control for Register Interface,9
431,ParentOf,base,1267,Policy Uses Obsolete Encoding,9
432,ParentOf,base,1268,Policy Privileges are not Assigned Consistently Between Control and Data Agents,9
433,ParentOf,base,1269,Product Released in Non-Release Configuration,2
434,ParentOf,base,1270,Generation of Incorrect Security Tokens,9
435,ParentOf,base,1273,Device Unlock Credential Sharing,60
436,ParentOf,base,1274,Improper Access Control for Volatile Memory Containing Boot Code,9
437,ParentOf,base,1276,Hardware Child Block Incorrectly Connected to Parent System,9
438,ParentOf,base,1278,Missing Protection Against Hardware Reverse Engineering Using Integrated Circuit (IC) Imaging Techniques,2
439,ParentOf,base,1279,Cryptographic Operations are run Before Supporting Units are Ready,32
440,ParentOf,base,128,Wrap-around Error,9
441,ParentOf,base,1280,Access Control Check Implemented After Asset is Accessed,11
442,ParentOf,base,1282,Assumed-Immutable Data is Stored in Writable Memory,14
443,ParentOf,base,1283,Mutable Attestation or Measurement Reporting Data,9
444,ParentOf,base,1284,Improper Validation of Specified Quantity in Input,1084
445,ParentOf,base,1285,"Improper Validation of Specified Index, Position, or Offset in Input",542
446,ParentOf,base,1286,Improper Validation of Syntactic Correctness of Input,542
447,ParentOf,base,1287,Improper Validation of Specified Type of Input,542
448,ParentOf,base,1288,Improper Validation of Consistency within Input,542
449,ParentOf,base,1289,Improper Validation of Unsafe Equivalence in Input,542
450,ParentOf,base,1290,Incorrect Decoding of Security Identifiers,9
451,ParentOf,base,1291,Public Key Re-Use for Signing both Debug and Production Code,2
452,ParentOf,base,1292,Incorrect Conversion of Security Identifiers,9
453,ParentOf,base,1293,Missing Source Correlation of Multiple Independent Data,38
454,ParentOf,base,1295,Debug Messages Revealing Unnecessary Information,60
455,ParentOf,base,1296,Incorrect Chaining or Granularity of Debug Components,9
456,ParentOf,base,1297,Unprotected Confidential Information on Device is Accessible by OSAT Vendors,1
457,ParentOf,base,1298,Hardware Logic Contains Race Conditions,6
458,ParentOf,base,130,Improper Handling of Length Parameter Inconsistency,108
459,ParentOf,base,1300,Improper Protection of Physical Side Channels,22
460,ParentOf,base,1303,Non-Transparent Sharing of Microarchitectural Resources,11
461,ParentOf,base,1304,Improperly Preserved Integrity of Hardware Configuration State During a Power Save/Restore Operation,9
462,ParentOf,base,131,Incorrect Calculation of Buffer Size,36
463,ParentOf,base,1311,Improper Translation of Security Attributes by Fabric Bridge,9
464,ParentOf,base,1312,Missing Protection for Mirrored Regions in On-Chip Fabric Firewall,9
465,ParentOf,base,1313,Hardware Allows Activation of Test or Debug Logic at Runtime,9
466,ParentOf,base,1314,Missing Write Protection for Parametric Data Values,2
467,ParentOf,base,1315,Improper Setting of Bus Controlling Capability in Fabric End-point,9
468,ParentOf,base,1316,Fabric-Address Map Allows Programming of Unwarranted Overlaps of Protected and Unprotected Ranges,9
469,ParentOf,base,1317,Improper Access Control in Fabric Bridge,9
470,ParentOf,base,1318,Missing Support for Security Features in On-chip Fabrics or Buses,2
471,ParentOf,base,1319,Improper Protection against Electromagnetic Fault Injection (EM-FI),2
472,ParentOf,base,1320,Improper Protection for Outbound Error Messages and Alert Signals,9
473,ParentOf,base,1323,Improper Management of Sensitive Trace Data,9
474,ParentOf,base,1325,Improperly Controlled Sequential Memory Allocation,35
475,ParentOf,base,1326,Missing Immutable Root of Trust in Hardware,2
476,ParentOf,base,1327,Binding to an Unrestricted IP Address,14
477,ParentOf,base,1328,Security Version Number Mutable to Older Versions,1
478,ParentOf,base,1331,Improper Isolation of Shared Resources in Network On Chip (NoC),14
479,ParentOf,base,1334,Unauthorized Error Injection Can Degrade Hardware Redundancy,9
480,ParentOf,base,1335,Incorrect Bitwise Shift of Integer,9
481,ParentOf,base,1336,Improper Neutralization of Special Elements Used in a Template Engine,49
482,ParentOf,base,1338,Improper Protections Against Hardware Overheating,2
483,ParentOf,base,1339,Insufficient Precision or Accuracy of a Real Number,9
484,ParentOf,base,134,Use of Externally-Controlled Format String,570
485,ParentOf,base,135,Incorrect Calculation of Multi-Byte String Length,9
486,ParentOf,base,1389,Incorrect Parsing of Numbers with Different Radices,22
487,ParentOf,base,15,External Control of System or Configuration Setting,543
488,ParentOf,base,170,Improper Null Termination,542
489,ParentOf,base,179,Incorrect Behavior Order: Early Validation,544
490,ParentOf,base,182,Collapse of Data into Unsafe Value,2
491,ParentOf,base,183,Permissive List of Allowed Inputs,82
492,ParentOf,base,184,Incomplete List of Disallowed Inputs,2
493,ParentOf,base,190,Integer Overflow or Wraparound,560
494,ParentOf,base,191,Integer Underflow (Wrap or Wraparound),18
495,ParentOf,base,193,Off-by-one Error,18
496,ParentOf,base,197,Numeric Truncation Error,141
497,ParentOf,base,201,Insertion of Sensitive Information Into Sent Data,60
498,ParentOf,base,203,Observable Discrepancy,120
499,ParentOf,base,204,Observable Response Discrepancy,11
500,ParentOf,base,205,Observable Behavioral Discrepancy,11
501,ParentOf,base,208,Observable Timing Discrepancy,11
502,ParentOf,base,209,Generation of Error Message Containing Sensitive Information,138
503,ParentOf,base,210,Self-generated Error Message Containing Sensitive Information,3
504,ParentOf,base,211,Externally-Generated Error Message Containing Sensitive Information,3
505,ParentOf,base,213,Exposure of Sensitive Information Due to Incompatible Policies,60
506,ParentOf,base,215,Insertion of Sensitive Information Into Debugging Code,60
507,ParentOf,base,22,Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),14
508,ParentOf,base,226,Sensitive Information in Resource Not Removed Before Reuse,2
509,ParentOf,base,23,Relative Path Traversal,270
510,ParentOf,base,248,Uncaught Exception,18
511,ParentOf,base,250,Execution with Unnecessary Privileges,9
512,ParentOf,base,252,Unchecked Return Value,150
513,ParentOf,base,253,Incorrect Check of Function Return Value,75
514,ParentOf,base,256,Plaintext Storage of a Password,2
515,ParentOf,base,257,Storing Passwords in a Recoverable Format,2
516,ParentOf,base,260,Password in Configuration File,2
517,ParentOf,base,261,Weak Encoding for Password,2
518,ParentOf,base,266,Incorrect Privilege Assignment,9
519,ParentOf,base,267,Privilege Defined With Unsafe Actions,9
520,ParentOf,base,268,Privilege Chaining,9
521,ParentOf,base,270,Privilege Context Switching Error,9
522,ParentOf,base,273,Improper Check for Dropped Privileges,150
523,ParentOf,base,274,Improper Handling of Insufficient Privileges,27
524,ParentOf,base,280,Improper Handling of Insufficient Permissions or Privileges,18
525,ParentOf,base,288,Authentication Bypass Using an Alternate Path or Channel,11
526,ParentOf,base,290,Authentication Bypass by Spoofing,2
527,ParentOf,base,294,Authentication Bypass by Capture-replay,2
528,ParentOf,base,295,Improper Certificate Validation,4
529,ParentOf,base,296,Improper Following of a Certificate's Chain of Trust,1
530,ParentOf,base,299,Improper Check for Certificate Revocation,1
531,ParentOf,base,306,Missing Authentication for Critical Function,4
532,ParentOf,base,307,Improper Restriction of Excessive Authentication Attempts,2
533,ParentOf,base,322,Key Exchange without Entity Authentication,2
534,ParentOf,base,328,Use of Weak Hash,3
535,ParentOf,base,347,Improper Verification of Cryptographic Signature,76
536,ParentOf,base,348,Use of Less Trusted Source,38
537,ParentOf,base,349,Acceptance of Extraneous Untrusted Data With Trusted Data,38
538,ParentOf,base,351,Insufficient Type Distinction,38
539,ParentOf,base,353,Missing Support for Integrity Check,38
540,ParentOf,base,354,Improper Validation of Integrity Check Value,151
541,ParentOf,base,357,Insufficient UI Warning of Dangerous Operations,2
542,ParentOf,base,358,Improperly Implemented Security Check for Standard,2
543,ParentOf,base,359,Exposure of Private Personal Information to an Unauthorized Actor,60
544,ParentOf,base,36,Absolute Path Traversal,270
545,ParentOf,base,360,Trust of System Event Data,38
546,ParentOf,base,363,Race Condition Enabling Link Following,14
547,ParentOf,base,364,Signal Handler Race Condition,6
548,ParentOf,base,366,Race Condition within a Thread,24
549,ParentOf,base,367,Time-of-check Time-of-use (TOCTOU) Race Condition,12
550,ParentOf,base,368,Context Switching Race Condition,6
551,ParentOf,base,369,Divide By Zero,36
552,ParentOf,base,374,Passing Mutable Objects to an Untrusted Method,14
553,ParentOf,base,375,Returning a Mutable Object to an Untrusted Caller,14
554,ParentOf,base,378,Creation of Temporary File With Insecure Permissions,26
555,ParentOf,base,379,Creation of Temporary File in Directory with Insecure Permissions,26
556,ParentOf,base,390,Detection of Error Condition Without Action,18
557,ParentOf,base,391,Unchecked Error Condition,75
558,ParentOf,base,392,Missing Report of Error Condition,18
559,ParentOf,base,394,Unexpected Status Code or Return Value,75
560,ParentOf,base,395,Use of NullPointerException Catch to Detect NULL Pointer Dereference,18
561,ParentOf,base,396,Declaration of Catch for Generic Exception,18
562,ParentOf,base,408,Incorrect Behavior Order: Early Amplification,2
563,ParentOf,base,412,Unrestricted Externally Accessible Lock,9
564,ParentOf,base,413,Improper Resource Locking,9
565,ParentOf,base,414,Missing Lock Check,9
566,ParentOf,base,421,Race Condition During Access to Alternate Channel,6
567,ParentOf,base,425,Direct Request ('Forced Browsing'),4
568,ParentOf,base,426,Untrusted Search Path,14
569,ParentOf,base,427,Uncontrolled Search Path Element,28
570,ParentOf,base,428,Unquoted Search Path or Element,28
571,ParentOf,base,455,Non-exit on Failed Initialization,32
572,ParentOf,base,460,Improper Cleanup on Thrown Exception,20
573,ParentOf,base,466,Return of Pointer Value Outside of Expected Range,596
574,ParentOf,base,468,Incorrect Pointer Scaling,9
575,ParentOf,base,469,Use of Pointer Subtraction to Determine Size,9
576,ParentOf,base,470,Use of Externally-Controlled Input to Select Classes or Code ('Unsafe Reflection'),543
577,ParentOf,base,472,External Control of Assumed-Immutable Web Parameter,4
578,ParentOf,base,476,NULL Pointer Dereference,150
579,ParentOf,base,480,Use of Incorrect Operator,63
580,ParentOf,base,483,Incorrect Block Delimitation,63
581,ParentOf,base,484,Omitted Break Statement in Switch,63
582,ParentOf,base,488,Exposure of Data Element to Wrong Session,14
583,ParentOf,base,494,Download of Code Without Integrity Check,38
584,ParentOf,base,497,Exposure of Sensitive System Information to an Unauthorized Control Sphere,60
585,ParentOf,base,521,Weak Password Requirements,2
586,ParentOf,base,523,Unprotected Transport of Credentials,2
587,ParentOf,base,524,Use of Cache Containing Sensitive Information,14
588,ParentOf,base,532,Insertion of Sensitive Information into Log File,60
589,ParentOf,base,538,Insertion of Sensitive Information into Externally-Accessible File or Directory,60
590,ParentOf,base,544,Missing Standardized Error Handling Mechanism,18
591,ParentOf,base,549,Missing Password Field Masking,2
592,ParentOf,base,551,Incorrect Behavior Order: Authorization Before Parsing and Canonicalization,5
593,ParentOf,base,552,Files or Directories Accessible to External Parties,29
594,ParentOf,base,567,Unsynchronized Access to Shared Data in a Multithreaded Context,18
595,ParentOf,base,601,URL Redirection to Untrusted Site ('Open Redirect'),2
596,ParentOf,base,606,Unchecked Input for Loop Condition,66
597,ParentOf,base,609,Double-Checked Locking,9
598,ParentOf,base,611,Improper Restriction of XML External Entity Reference,2
599,ParentOf,base,617,Reachable Assertion,126
600,ParentOf,base,624,Executable Regular Expression Error,171
601,ParentOf,base,639,Authorization Bypass Through User-Controlled Key,15
602,ParentOf,base,640,Weak Password Recovery Mechanism for Forgotten Password,2
603,ParentOf,base,645,Overly Restrictive Account Lockout Mechanism,2
604,ParentOf,base,648,Incorrect Use of Privileged APIs,9
605,ParentOf,base,649,Reliance on Obfuscation or Encryption of Security-Relevant Inputs without Integrity Checking,38
606,ParentOf,base,654,Reliance on a Single Factor in a Security Decision,2
607,ParentOf,base,663,Use of a Non-reentrant Function in a Concurrent Context,9
608,ParentOf,base,681,Incorrect Conversion between Numeric Types,44
609,ParentOf,base,698,Execution After Redirect (EAR),63
610,ParentOf,base,73,External Control of File Name or Path,543
611,ParentOf,base,749,Exposed Dangerous Method or Function,9
612,ParentOf,base,756,Missing Custom Error Page,18
613,ParentOf,base,757,Selection of Less-Secure Algorithm During Negotiation ('Algorithm Downgrade'),2
614,ParentOf,base,76,Improper Neutralization of Equivalent Special Elements,4
615,ParentOf,base,764,Multiple Locks of a Critical Resource,27
616,ParentOf,base,765,Multiple Unlocks of a Critical Resource,9
617,ParentOf,base,767,Access to Critical Private Variable via Public Method,14
618,ParentOf,base,770,Allocation of Resources Without Limits or Throttling,392
619,ParentOf,base,771,Missing Reference to Active Allocated Resource,180
620,ParentOf,base,776,Improper Restriction of Recursive Entity References in DTDs ('XML Entity Expansion'),54
621,ParentOf,base,778,Insufficient Logging,2
622,ParentOf,base,779,Logging of Excessive Data,180
623,ParentOf,base,78,Improper Neutralization of Special Elements used in an OS Command ('OS Command Injection'),201
624,ParentOf,base,783,Operator Precedence Logic Error,63
625,ParentOf,base,786,Access of Memory Location Before Start of Buffer,162
626,ParentOf,base,787,Out-of-bounds Write,216
627,ParentOf,base,788,Access of Memory Location After End of Buffer,162
628,ParentOf,base,79,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),60
629,ParentOf,base,798,Use of Hard-coded Credentials,2
630,ParentOf,base,804,Guessable CAPTCHA,3
631,ParentOf,base,805,Buffer Access with Incorrect Length Value,162
632,ParentOf,base,807,Reliance on Untrusted Inputs in a Security Decision,2
633,ParentOf,base,820,Missing Synchronization,27
634,ParentOf,base,821,Incorrect Synchronization,27
635,ParentOf,base,822,Untrusted Pointer Dereference,162
636,ParentOf,base,823,Use of Out-of-range Pointer Offset,162
637,ParentOf,base,824,Access of Uninitialized Pointer,216
638,ParentOf,base,825,Expired Pointer Dereference,162
639,ParentOf,base,832,Unlock of a Resource that is not Locked,9
640,ParentOf,base,833,Deadlock,18
641,ParentOf,base,843,Access of Resource Using Incompatible Type ('Type Confusion'),44
642,ParentOf,base,88,Improper Neutralization of Argument Delimiters in a Command ('Argument Injection'),201
643,ParentOf,base,89,Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),30
644,ParentOf,base,908,Use of Uninitialized Resource,64
645,ParentOf,base,91,XML Injection (aka Blind XPath Injection),60
646,ParentOf,base,916,Use of Password Hash With Insufficient Computational Effort,3
647,ParentOf,base,917,Improper Neutralization of Special Elements used in an Expression Language Statement ('Expression Language Injection'),201
648,ParentOf,base,918,Server-Side Request Forgery (SSRF),1
649,ParentOf,base,920,Improper Restriction of Power Consumption,360
650,ParentOf,base,924,Improper Enforcement of Message Integrity During Transmission in a Communication Channel,76
651,ParentOf,base,93,Improper Neutralization of CRLF Sequences ('CRLF Injection'),30
652,ParentOf,base,939,Improper Authorization in Handler for Custom URL Scheme,2
653,ParentOf,base,94,Improper Control of Generation of Code ('Code Injection'),60
654,ParentOf,base,96,Improper Neutralization of Directives in Statically Saved Code ('Static Code Injection'),49
655,ParentOf,class,1023,Incomplete Comparison with Missing Factors,82
656,ParentOf,class,1039,Automated Recognition Mechanism with Inadequate Detection or Handling of Adversarial Input Perturbations,84
657,ParentOf,class,114,Process Control,543
658,ParentOf,class,119,Improper Restriction of Operations within the Bounds of a Memory Buffer,542
659,ParentOf,class,1263,Improper Physical Access Control,9
660,ParentOf,class,1294,Insecure Security Identifier Mechanism,9
661,ParentOf,class,1390,Weak Authentication,2
662,ParentOf,class,1419,Incorrect Initialization of Resource,32
663,ParentOf,class,185,Incorrect Regular Expression,82
664,ParentOf,class,200,Exposure of Sensitive Information to an Unauthorized Actor,14
665,ParentOf,class,269,Improper Privilege Management,9
666,ParentOf,class,271,Privilege Dropping / Lowering Errors,9
667,ParentOf,class,282,Improper Ownership Management,9
668,ParentOf,class,285,Improper Authorization,18
669,ParentOf,class,286,Incorrect User Management,9
670,ParentOf,class,287,Improper Authentication,18
671,ParentOf,class,311,Missing Encryption of Sensitive Data,2
672,ParentOf,class,326,Inadequate Encryption Strength,2
673,ParentOf,class,327,Use of a Broken or Risky Cryptographic Algorithm,2
674,ParentOf,class,330,Use of Insufficiently Random Values,2
675,ParentOf,class,345,Insufficient Verification of Data Authenticity,2
676,ParentOf,class,346,Origin Validation Error,85
677,ParentOf,class,377,Insecure Temporary File,14
678,ParentOf,class,402,Transmission of Private Resources into a New Sphere ('Resource Leak'),14
679,ParentOf,class,405,Asymmetric Resource Consumption (Amplification),180
680,ParentOf,class,424,Improper Protection of Alternate Path,2
681,ParentOf,class,441,Unintended Proxy or Intermediary ('Confused Deputy'),1
682,ParentOf,class,522,Insufficiently Protected Credentials,16
683,ParentOf,class,602,Client-Side Enforcement of Server-Side Security,2
684,ParentOf,class,636,Not Failing Securely ('Failing Open'),18
685,ParentOf,class,638,Not Using Complete Mediation,2
686,ParentOf,class,642,External Control of Critical State Data,14
687,ParentOf,class,653,Improper Isolation or Compartmentalization,2
688,ParentOf,class,655,Insufficient Psychological Acceptability,2
689,ParentOf,class,656,Reliance on Security Through Obscurity,2
690,ParentOf,class,667,Improper Locking,36
691,ParentOf,class,732,Incorrect Permission Assignment for Critical Resource,15
692,ParentOf,class,75,Failure to Sanitize Special Elements into a Different Plane (Special Element Injection),30
693,ParentOf,class,77,Improper Neutralization of Special Elements used in a Command ('Command Injection'),60
694,ParentOf,class,862,Missing Authorization,10
695,ParentOf,class,863,Incorrect Authorization,10
696,ParentOf,class,909,Missing Initialization of Resource,64
697,ParentOf,class,923,Improper Restriction of Communication Channel to Intended Endpoints,9
698,ParentOf,class,943,Improper Neutralization of Special Elements in Data Query Logic,30
699,ParentOf,class,99,Improper Control of Resource Identifiers ('Resource Injection'),30
700,ParentOf,variant,102,Struts: Duplicate Validation Forms,542
701,ParentOf,variant,103,Struts: Incomplete validate() Method Definition,542
702,ParentOf,variant,104,Struts: Form Bean Does Not Extend Validation Class,542
703,ParentOf,variant,105,Struts: Form Field Without Validator,542
704,ParentOf,variant,106,Struts: Plug-in Framework not in Use,542
705,ParentOf,variant,107,Struts: Unused Validation Form,542
706,ParentOf,variant,1077,Floating Point Comparison with Incorrect Operator,82
707,ParentOf,variant,108,Struts: Unvalidated Action Form,542
708,ParentOf,variant,109,Struts: Validator Turned Off,542
709,ParentOf,variant,1096,Singleton Class Instance Creation without Proper Locking or Synchronization,18
710,ParentOf,variant,110,Struts: Validator Without Form Field,542
711,ParentOf,variant,111,Direct Use of Unsafe JNI,542
712,ParentOf,variant,113,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Request/Response Splitting'),543
713,ParentOf,variant,121,Stack-based Buffer Overflow,329
714,ParentOf,variant,122,Heap-based Buffer Overflow,329
715,ParentOf,variant,126,Buffer Over-read,481
716,ParentOf,variant,127,Buffer Under-read,481
717,ParentOf,variant,129,Improper Validation of Array Index,542
718,ParentOf,variant,1321,Improperly Controlled Modification of Object Prototype Attributes ('Prototype Pollution'),2
719,ParentOf,variant,192,Integer Coercion Error,47
720,ParentOf,variant,194,Unexpected Sign Extension,141
721,ParentOf,variant,195,Signed to Unsigned Conversion Error,141
722,ParentOf,variant,196,Unsigned to Signed Conversion Error,141
723,ParentOf,variant,234,Failure to Handle Missing Parameter,6
724,ParentOf,variant,235,Improper Handling of Extra Parameters,6
725,ParentOf,variant,236,Improper Handling of Undefined Parameters,6
726,ParentOf,variant,24,Path Traversal: '../filedir',5
727,ParentOf,variant,25,Path Traversal: '/../filedir',5
728,ParentOf,variant,26,Path Traversal: '/dir/../filename',5
729,ParentOf,variant,27,Path Traversal: 'dir/../../filename',5
730,ParentOf,variant,28,Path Traversal: '..\filedir',5
731,ParentOf,variant,29,Path Traversal: '\..\filename',5
732,ParentOf,variant,291,Reliance on IP Address for Authentication,4
733,ParentOf,variant,297,Improper Validation of Certificate with Host Mismatch,1
734,ParentOf,variant,298,Improper Validation of Certificate Expiration,1
735,ParentOf,variant,30,Path Traversal: '\dir\..\filename',5
736,ParentOf,variant,31,Path Traversal: 'dir\..\..\filename',5
737,ParentOf,variant,32,Path Traversal: '...' (Triple Dot),5
738,ParentOf,variant,33,Path Traversal: '....' (Multiple Dot),5
739,ParentOf,variant,332,Insufficient Entropy in PRNG,1
740,ParentOf,variant,333,Improper Handling of Insufficient Entropy in TRNG,19
741,ParentOf,variant,34,Path Traversal: '....//',5
742,ParentOf,variant,35,Path Traversal: '.../...//',5
743,ParentOf,variant,37,Path Traversal: '/absolute/pathname/here',3
744,ParentOf,variant,38,Path Traversal: '\absolute\pathname\here',3
745,ParentOf,variant,39,Path Traversal: 'C:dirname',3
746,ParentOf,variant,40,Path Traversal: '\\UNC\share\name\' (Windows UNC Share),3
747,ParentOf,variant,456,Missing Initialization of a Variable,64
748,ParentOf,variant,457,Use of Uninitialized Variable,122
749,ParentOf,variant,467,Use of sizeof() on a Pointer Type,80
750,ParentOf,variant,473,PHP External Variable Modification,4
751,ParentOf,variant,491,Public cloneable() Method Without Final ('Object Hijack'),14
752,ParentOf,variant,492,Use of Inner Class Containing Sensitive Data,14
753,ParentOf,variant,493,Critical Public Variable Without Final Modifier,14
754,ParentOf,variant,498,Cloneable Class Containing Sensitive Information,14
755,ParentOf,variant,499,Serializable Class Containing Sensitive Data,14
756,ParentOf,variant,543,Use of Singleton Pattern Without Synchronization in a Multithreaded Context,18
757,ParentOf,variant,550,Server-generated Error Message Containing Sensitive Information,3
758,ParentOf,variant,564,SQL Injection: Hibernate,33
759,ParentOf,variant,568,finalize() Method Without super.finalize(),2
760,ParentOf,variant,581,Object Model Violation: Just One of Equals and Hashcode Defined,82
761,ParentOf,variant,582,"Array Declared Public, Final, and Static",14
762,ParentOf,variant,583,finalize() Method Declared Public,14
763,ParentOf,variant,588,Attempt to Access Child of a Non-structure Pointer,22
764,ParentOf,variant,599,Missing Validation of OpenSSL Certificate,1
765,ParentOf,variant,600,Uncaught Exception in Servlet,1
766,ParentOf,variant,607,Public Static Final Field References Mutable Object,4
767,ParentOf,variant,608,Struts: Non-private Field in ActionForm Class,14
768,ParentOf,variant,616,Incomplete Identification of Uploaded File Variables (PHP),38
769,ParentOf,variant,622,Improper Validation of Function Hook Arguments,542
770,ParentOf,variant,646,Reliance on File Name or Extension of Externally-Supplied File,38
771,ParentOf,variant,647,Use of Non-Canonical URL Paths for Authorization Decisions,3
772,ParentOf,variant,759,Use of a One-Way Hash without a Salt,1
773,ParentOf,variant,760,Use of a One-Way Hash with a Predictable Salt,1
774,ParentOf,variant,774,Allocation of File Descriptors or Handles Without Limits or Throttling,35
775,ParentOf,variant,780,Use of RSA Algorithm without OAEP,3
776,ParentOf,variant,785,Use of Path Manipulation Function without Maximum-sized Buffer,703
777,ParentOf,variant,789,Memory Allocation with Excessive Size Value,35
778,ParentOf,variant,8,J2EE Misconfiguration: Entity Bean Declared Remote,14
779,ParentOf,variant,80,Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),105
780,ParentOf,variant,81,Improper Neutralization of Script in an Error Message Web Page,105
781,ParentOf,variant,83,Improper Neutralization of Script in Attributes in a Web Page,105
782,ParentOf,variant,84,Improper Neutralization of Encoded URI Schemes in a Web Page,105
783,ParentOf,variant,85,Doubled Character XSS Manipulations,105
784,ParentOf,variant,86,Improper Neutralization of Invalid Characters in Identifiers in Web Pages,105
785,ParentOf,variant,87,Improper Neutralization of Alternate XSS Syntax,105
